date,Close,High,Low,Open,Volume,aVWAP_peak_868,aVWAP_valley_890,aVWAP_valley_861,aVWAP_valley_819,aVWAP_valley_796,aVWAP_valley_768,aVWAP_valley_746,aVWAP_valley_708,aVWAP_valley_674,aVWAP_valley_649,aVWAP_valley_625,aVWAP_valley_586,aVWAP_valley_573,aVWAP_valley_531,aVWAP_valley_515,aVWAP_valley_487,aVWAP_valley_467,aVWAP_valley_440,aVWAP_valley_396,aVWAP_valley_384,aVWAP_valley_352,aVWAP_valley_334,aVWAP_valley_301,aVWAP_valley_284,aVWAP_valley_252,aVWAP_valley_233,aVWAP_valley_223,aVWAP_valley_182,aVWAP_valley_170,aVWAP_valley_148,aVWAP_valley_126,aVWAP_valley_82,aVWAP_valley_49,aVWAP_valley_14,aVWAP_OB_bull_819,aVWAP_OB_bull_796,aVWAP_OB_bull_649,aVWAP_OB_bull_126,aVWAP_OB_bear_868,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-06-30 00:00:00+00:00,69.4834274175,75.1551942425,68.7380441641,72.8248006226,2436001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.68197447993875,74.52520365653395,70.51611281707352,,,,,,,73.57443031784874,"rgba(239, 83, 80, 0.5)",5.988146091065432,74.0265119468047,-0.7586796414474893,43.02253812011847,-13.290779950547702,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.91544038933627,0.970350472322471,False,False,False,False,-0.19430071575245542,-0.1461393901646882,False,False,False,False,44343088,32649586.370811693,False,False,False,False,2780678.5317808324,False,False,False,False
2022-07-01 00:00:00+00:00,71.025599666,71.4539808461,68.5195697622,69.9889172101,1197287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.62641106074867,74.49631945732118,70.51519209739406,,,,,,,73.54597420515462,"rgba(239, 83, 80, 0.5)",5.8362191174948785,73.98860323851508,-0.5076923112144749,43.062009740938876,-13.290779950547702,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9114678087224808,0.9837783204813515,False,False,False,False,-0.26688109587951697,-0.20651024302210258,False,False,False,False,45540375,33155107.49352496,False,False,False,False,2718584.7462207996,False,False,False,False
2022-07-05 00:00:00+00:00,65.722240656,69.0379109902,64.2743122671,68.6009621864,2875671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.40047617331875,74.36361872449756,70.46541515202254,,,,,,,73.40983668327961,"rgba(239, 83, 80, 1.0)",5.800854148424399,73.8167765309833,-1.3954041366790626,40.74607870826179,-13.290779950547702,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8921619164714523,0.9861557325445588,False,False,False,False,-0.34282825441539394,-0.27466924871874826,False,False,False,False,42664704,33528032.846720062,False,False,False,False,2724744.991467043,False,False,False,False
2022-07-06 00:00:00+00:00,63.6917138621,66.5790030162,62.1152711192,65.5080500659,3079016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.12866266583333,75.11415516930079,74.18827513803028,70.385454191157,,,,64.12866266583333,,,70.95413679108036,"rgba(255, 0, 0, 1.0)",5.854801468446552,72.54186464868256,-1.5116056170783807,38.42934319855847,-13.290779950547702,False,True,False,True,False,0.0,1.0,66.579,62.115273,0.0,0,0.897348723344369,0.9905505535664787,True,False,False,False,-0.34282825441539394,-0.3087487515670711,False,False,False,False,39585688,33765587.95077026,True,False,False,False,2738637.9721938255,True,False,False,False
2022-07-07 00:00:00+00:00,67.2558452808,67.9027008628,65.6108615491,65.807916892,2027683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.23824556193524,74.97938907751029,74.10722316034813,70.35691955729345,,,,65.23824556193524,,,71.17044433927177,"rgba(239, 83, 80, 0.5)",5.81852343828914,72.57552489927869,-0.9142662524090251,39.31848683871965,-13.290779950547702,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9244625323653535,0.956931474656237,False,False,False,False,-0.26524127380454127,-0.2869950126858062,False,False,False,False,41613371,34073344.14877927,False,False,False,False,2710757.3850489696,False,False,False,False
2022-07-08 00:00:00+00:00,67.2130071628,68.7680308467,66.6132735106,67.9241199218,1166059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.66453280547853,74.90958026901981,74.06530420690858,70.34359155868658,,,,65.66453280547853,,,71.24575221002337,"rgba(239, 83, 80, 0.5)",5.826001688119107,72.57712002801469,-0.9207194148524985,39.891305161074925,-13.290779950547702,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9233319338911976,0.9554470347108408,False,False,False,False,-0.23603694250180332,-0.26151597759380474,False,False,False,False,40447312,34323303.67235656,False,False,False,False,2650180.9777921475,False,False,False,False
2022-07-11 00:00:00+00:00,67.8727141802,69.106451979,66.6818144995,67.3586567641,1205797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.022868941518,74.84216859683251,74.02484357076627,70.33166687571408,,,,66.022868941518,,,71.30538699620772,"rgba(239, 83, 80, 0.5)",5.813212923523531,72.57316415489196,-0.8085803903158757,40.74624735146513,-13.290779950547702,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9273934466526174,0.9492861856826602,False,False,False,False,-0.22972733136588436,-0.24562165447984455,False,False,False,False,41653109,34610747.01853866,False,False,False,False,2593538.468859122,False,False,False,False
2022-07-12 00:00:00+00:00,67.4271977529,68.0012285343,65.5603125699,65.6365644199,1792773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.21108843083616,74.73176617495199,73.95706778425512,70.3077672358014,,,,66.21108843083616,,,71.30192240646116,"rgba(239, 83, 80, 0.5)",5.8538206939692525,72.52092318548964,-0.870153989827074,41.067616073113776,-13.290779950547702,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9218835562375961,0.9576399610648235,False,False,False,False,-0.2644857131386074,-0.255053683809226,False,False,False,False,39860336,34816613.253105775,False,False,False,False,2562135.9014528817,False,False,False,False
2022-07-13 00:00:00+00:00,70.7514357107,72.2593374648,66.9559784547,66.9559784547,1916262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.85817236331364,74.66148806432129,73.91658501260008,70.30534373471797,,,,66.85817236331364,,,71.43539729373825,#000000,5.868889553715558,72.5511153627763,-0.3066473879947086,43.730180889278216,-11.923744636663898,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9294007037331304,0.9375145104880719,False,False,False,False,-0.1772499654035903,-0.21615182460640814,False,False,False,False,41776598,35089553.831415355,False,False,False,False,2536807.513160612,False,False,False,False
2022-07-14 00:00:00+00:00,67.684226461,68.9226764527,64.449948551,67.9326875454,2460615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.8871588172722,74.51878888751864,73.82739448264326,70.27357887443559,,,,66.8871588172722,,,71.37673026546742,"rgba(239, 83, 80, 0.5)",5.9328023773574365,72.4598806580425,-0.8049575720352328,43.65109804288839,-11.716650945353138,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9154366325289098,0.9383117639387349,False,False,False,False,-0.26746244922815426,-0.2418071369172812,False,False,False,False,39315983,35255296.15175201,False,False,False,False,2533819.571468039,False,False,False,False
2022-07-15 00:00:00+00:00,71.2654931269,71.2911959977,67.5128739889,69.6719151368,1539012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.20495147736193,74.4668936461511,73.7968746063746,70.272074253209,,,,67.20495147736193,,,71.43519849577416,#000000,5.9462498364394305,72.46465659065937,-0.20166718465321434,45.99277416453059,-9.22227665521568,False,True,False,True,True,0.07760166047063777,0.0,0.0,0.0,0.0,1,0.9198244285708018,0.9511567564236216,False,False,False,False,-0.18349104559147494,-0.2126490912543781,False,False,False,False,40854995,35474892.18501663,False,False,False,False,2494807.5098418416,False,False,False,False
2022-07-18 00:00:00+00:00,74.2984318822,75.3865200798,73.2703170499,73.5873191232,1695579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.91937419132525,74.46502912257857,73.80144409397414,70.29868651470126,,,,67.91937419132525,,,71.6211334806448,#000000,5.938705857799756,72.55283409581207,0.29393572070846136,49.29475416344742,-5.9445587386494765,False,False,False,False,True,2.3320461351061184,0.0,0.0,0.0,0.0,1,0.914804193538083,0.9692823440549314,False,False,False,False,-0.036711124834891036,-0.12468010804463456,False,False,False,False,42550574,35752369.903251275,False,False,False,False,2463465.2153382404,False,False,False,False
2022-07-19 00:00:00+00:00,75.9348479903,75.9776861083,73.527345758,73.8786183257,1690357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.57713201691692,74.47345688492146,73.81309172698099,70.3302654818491,,,,68.57713201691692,,,71.79848652766711,"rgba(38, 166, 154, 0.5)",5.93630597616368,72.64241419693847,0.5546266999345695,52.365259856068604,-3.001240719209747,False,False,True,False,True,3.5162842130489373,0.0,0.0,0.0,0.0,0,0.9121250782940027,0.9640207455560986,False,False,False,False,-0.0242370558899367,-0.07445858196728564,False,False,False,False,44240931,36085254.65214338,False,False,False,False,2433147.2461092896,False,False,False,False
2022-07-20 00:00:00+00:00,78.702190414,78.8221371444,74.4440814835,74.9667065232,2953840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.7771748105354,74.53372036514028,73.86540529402335,70.40896434307949,,,,69.7771748105354,,,72.14631620319463,"rgba(38, 166, 154, 0.5)",5.942296125991256,72.83925472758841,0.9866448191242861,55.78279011494409,0.1922400388078387,True,False,True,False,True,5.471532114045246,0.0,0.0,0.0,0.0,0,0.9096880516428966,0.9566416554669884,False,False,False,False,0.031039907975270665,-0.021709336996007488,False,False,False,False,47194771,36520921.959902465,False,False,False,False,2453566.569791278,False,False,False,False
2022-07-21 00:00:00+00:00,78.0167805258,78.0938891382,75.2494381021,75.3950877034,2198158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.4574979366191,74.57379598636538,73.90111003259801,70.46470540124251,,,,70.4574979366191,,,72.34927733920625,"rgba(38, 166, 154, 0.5)",5.950824349851307,72.95807577369597,0.8500847033454174,57.51246968048822,1.7774827670757531,True,False,True,False,True,4.919064923346017,0.0,0.0,0.0,0.0,0,0.9465449485718251,0.9390297376744274,False,False,False,False,0.03217397942992214,0.005232321216957325,False,False,False,False,44996613,36853302.0006906,False,False,False,False,2443550.547446522,False,False,False,False
2022-07-22 00:00:00+00:00,76.8944218338,79.2676535718,76.8001779742,77.8454280537,991706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.74624411638986,74.59517997439427,73.91959333704906,70.49154490036716,,,,70.74624411638986,,,72.4381405820501,"rgba(38, 166, 154, 0.5)",5.95236202983345,73.01212216234906,0.6522284182300595,57.746774674433794,2.0512641776788314,True,False,True,False,True,4.012672624540322,0.0,0.0,0.0,0.0,0,0.959384504157177,0.9219297584439958,False,False,False,False,0.0723192138855415,0.03877576755124941,False,False,False,False,44004907,37133757.098702736,False,False,False,False,2386615.4671545015,False,False,False,False
2022-07-25 00:00:00+00:00,79.0877334761,79.8588196003,77.0572066823,77.9139690425,1595061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.22646589757247,74.64015339859291,73.956910817243,70.54034697180168,,,,71.22646589757247,,,72.59096927130251,"rgba(38, 166, 154, 1.0)",5.965933128046724,73.10886780775347,1.0021677313543806,59.136645745634944,3.510935462757466,True,False,True,False,True,5.582590058955692,0.0,0.0,0.0,0.0,0,0.9524531791377464,0.9232228406975109,False,False,False,False,0.08485883470667534,0.061817301128962374,False,False,False,False,45599968,37465765.36934184,False,False,False,False,2355574.115501384,False,False,False,False
2022-07-26 00:00:00+00:00,78.9849219929,81.0068811631,78.9335162513,80.8612315618,1625317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.71604698583909,74.6958054694498,74.00207440306664,70.59536618248958,,,,71.71604698583909,,,72.75232326021128,"rgba(38, 166, 154, 0.5)",5.9801995808115205,73.21493974246367,0.9648477734673422,59.96939630262605,4.479032240827493,True,False,True,False,True,5.497438372829784,0.0,0.0,0.0,0.0,0,0.9734939612656864,0.9038868260288206,False,False,False,False,0.12981647449234018,0.09581688781065129,False,False,False,False,43974651,37721015.7862304,False,False,False,False,2326936.581560153,False,False,False,False
2022-07-27 00:00:00+00:00,79.1562744649,79.6788995047,77.5370792803,78.8649752624,1868941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.15965318848019,74.74753695088268,74.04542469907027,70.6519410222242,,,,72.15965318848019,,,72.90113896516434,"rgba(38, 166, 154, 0.5)",5.995521879477465,73.31402184509402,0.9744360436418176,60.63027182305822,5.3313353453561945,True,False,True,False,True,5.622118070544516,0.0,0.0,0.0,0.0,0,0.9580327172789321,0.9205766386162172,False,False,False,False,0.0892994780140312,0.09255818291234125,False,False,False,False,45843592,38039548.18677038,False,False,False,False,2308975.9705185783,False,False,False,False
2022-07-28 00:00:00+00:00,79.5846556451,80.4414180053,77.3142353903,79.95306346,1401702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4719823946096,74.78851442179534,74.07960182886414,70.69552415755102,,,,72.4719823946096,,,73.00890570070503,"rgba(38, 166, 154, 1.0)",6.012054193184054,73.38765202434085,1.0307631005363813,61.35274320124084,6.273729277582355,True,False,True,False,True,5.938161668151334,0.0,0.0,0.0,0.0,0,0.9498351835094283,0.9282423730435091,False,False,False,False,0.09729805728794672,0.09492812010014398,False,False,False,False,47245294,38400557.82650488,False,False,False,False,2273396.5991256926,False,False,False,False
2022-07-29 00:00:00+00:00,80.6813114662,81.2113903385,79.7645757407,80.1329835556,1328983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.80203181095119,74.83935433723107,74.12072508987042,70.74342683346684,,,,72.80203181095119,,,73.12638451787988,"rgba(38, 166, 154, 1.0)",6.040664193500358,73.47042986002027,1.1937233018081852,62.56482618865282,7.678613065341864,True,False,True,False,True,6.750319565437355,0.0,0.0,0.0,0.0,0,0.9565314035474656,0.9256176775028189,False,False,False,False,0.14532191690864407,0.12012501850439403,False,False,False,False,48574277,38799527.20585763,False,False,False,False,2236360.771708999,False,False,False,False
2022-08-01 00:00:00+00:00,77.4684526152,78.9849219929,75.7549278947,78.9849219929,1701101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.03061773212734,74.86797245359574,74.14719979625606,70.78459561995435,,,,73.03061773212734,,,73.20759640048338,"rgba(38, 166, 154, 0.5)",6.044323410029171,73.5265328627551,0.6521689004767971,59.91680330441005,7.678613065341864,True,False,True,False,False,3.973924401511205,0.0,0.0,0.0,0.0,0,0.93789937990106,0.9301251416618256,False,False,False,False,0.052730487250217645,0.08642775287730584,False,False,False,False,46873176,39116140.88405929,False,False,False,False,2215370.192426293,False,False,False,False
2022-08-02 00:00:00+00:00,77.322803014,78.1452948798,75.9348479903,77.3913440028,1824511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2382363650366,74.89478852048127,74.17282186097202,70.82642078288518,,,,73.2382363650366,,,73.28306688234377,"rgba(38, 166, 154, 0.5)",6.040742762317186,73.57939232757631,0.6196937750396345,58.00775020551908,7.678613065341864,True,False,True,False,False,3.8500489172802794,0.0,0.0,0.0,0.0,0,0.9409512327502495,0.935954200280241,False,False,False,False,0.043015256170551734,0.06472150452392879,False,False,False,False,45048665,39348788.88860598,False,False,False,False,2200042.380958596,False,False,False,False
2022-08-03 00:00:00+00:00,78.4194588351,81.7051424867,75.2323028549,79.3961679258,4381360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.80308628783096,74.99307876990403,74.25919144183462,70.9451669863097,,,,73.80308628783096,,,73.50013087146982,"rgba(38, 166, 154, 0.5)",6.038755917349018,73.73940744091402,0.775002576398302,57.67202539976442,12.387443030049695,True,False,True,False,False,4.697293234509395,0.0,0.0,0.0,0.0,0,0.9291008596285284,0.9324623740062788,False,False,False,False,0.08517582018788998,0.07494866235590938,False,False,False,False,49430025,39744131.48120967,False,False,False,False,2285584.2483719843,False,False,False,False
2022-08-04 00:00:00+00:00,75.4122229506,78.5993789307,75.0266798884,77.7169136997,3536606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.00757756317749,75.02259529268122,74.2926441804458,71.01220961945086,,,,74.00757756317749,,,73.58375666393884,#000000,6.024103442270864,73.80147898680298,0.267383184773107,54.480753887099155,9.252951000864392,False,False,True,False,False,2.1274072147242222,0.0,0.0,0.0,0.0,0,0.915493064394672,0.9659735969989849,False,False,False,False,0.03633297155265475,0.055640816954282066,False,False,False,False,45893419,39985280.01135831,False,False,False,False,2334643.9249064163,False,False,False,False
2022-08-05 00:00:00+00:00,78.8221371444,79.3190593134,74.109944163,74.6839749443,1694847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.4170468736,74.13409081221027,75.0473692632799,74.31646281445032,71.0500851581905,,,,74.13409081221027,,,74.3930109843462,"rgba(38, 166, 154, 0.5)",6.035148790785975,74.19993215190436,0.765880867685066,55.17395773664629,9.252951000864392,True,False,True,False,False,4.748461464674104,0.0,0.0,0.0,0.0,0,0.8950107080850659,0.9717234802820031,False,False,False,False,0.03343415598933907,0.044537486471810564,False,False,False,False,47588266,40283436.32463838,False,False,False,False,2309553.84941989,False,False,False,False
2022-08-08 00:00:00+00:00,79.5161146562,80.5699323594,78.571534154,78.702190414,1501478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.420191583262,74.3065414452222,75.0882883041785,74.35158811726083,71.09439636576704,,,,74.3065414452222,,,74.6522011631381,"rgba(38, 166, 154, 0.5)",6.048401312322596,74.35215889059086,0.8537720132902652,56.14599813697793,9.252951000864392,True,False,True,False,False,5.2693102078962255,0.0,0.0,0.0,0.0,0,0.9010166665327606,0.983348189253095,False,False,False,False,0.11789683442082641,0.08121716044631849,False,False,False,False,49089744,40628781.723672174,False,False,False,False,2277864.600423032,False,False,False,False
2022-08-09 00:00:00+00:00,81.0754221519,82.9774345917,80.6984467134,80.9640430451,2863180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.91501470934908,74.7229289817245,75.19887396043187,74.44293498405418,71.19761410373786,,,,74.7229289817245,,,75.0954733478595,"rgba(38, 166, 154, 1.0)",6.081231519977281,74.63201371959391,1.0595565077795555,57.912572300096386,9.252951000864392,True,False,True,False,True,6.434829943027026,0.0,0.0,0.0,0.0,1,0.9039976557300934,0.9626252645958895,False,False,False,False,0.18609564345157295,0.13365640194894574,False,False,False,False,51952924,41072865.73450857,False,False,False,False,2300818.1455044816,False,False,False,False
2022-08-10 00:00:00+00:00,80.5356618649,81.0925573991,78.4194588351,80.8783668091,1572428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.93579887721474,74.88418497579369,75.24349567616375,74.48132605130446,71.2450132078392,,,,74.88418497579369,,,75.15796375766317,"rgba(38, 166, 154, 0.5)",6.093079161715417,74.68760889211192,0.9597861471311737,58.48432237624682,9.252951000864392,True,False,True,False,True,5.956868945058478,0.0,0.0,0.0,0.0,1,0.8926718513200462,0.983457335243636,False,False,False,False,0.13027912716099319,0.13196776455496945,False,False,False,False,50380496,41437870.84295921,False,False,False,False,2272253.8260729336,False,False,False,False
2022-08-11 00:00:00+00:00,83.3715452774,83.4058157718,80.8098258202,82.6775677656,5400902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.01046617343682,75.60838883707291,75.46815475910397,74.66734508482166,71.44956435847689,,,,75.60838883707291,,,75.64078384258245,"rgba(38, 166, 154, 1.0)",6.119281894102531,75.04559411952661,1.3606091861689755,60.83051195931057,6.310975373690127,True,False,True,False,True,8.063115128342535,0.0,0.0,0.0,0.0,1,0.9152459578854887,0.9746083144506633,False,False,False,False,0.20240591783543554,0.1671868411952025,False,False,False,False,55781398,42000362.104019634,False,False,False,False,2394945.9113249755,False,False,False,False
2022-08-12 00:00:00+00:00,84.1426314017,84.3139838737,82.3091599507,83.294436665,2534821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.43025235267379,75.9480871247806,75.58400069344147,74.76308745599668,71.55196969369099,,,,75.9480871247806,,,75.85547946411671,"rgba(38, 166, 154, 1.0)",6.141532578352663,75.21229870930615,1.454088629908273,62.87554301449761,8.313140448474925,True,False,True,False,True,8.624915702611997,0.0,0.0,0.0,0.0,1,0.916020064250382,0.951235797664047,False,False,False,False,0.24009610719041985,0.20364147419281117,False,False,False,False,58316219,42640199.6293522,False,False,False,False,2400431.2089200746,False,False,False,False
2022-08-15 00:00:00+00:00,82.1635103495,82.8660554849,79.2505183245,81.4438299668,1990483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.42984904067772,76.125294262736,75.64872801077627,74.81877455520821,71.61695383800298,,,,76.125294262736,,,75.92791994148024,"rgba(38, 166, 154, 1.0)",6.138543649185327,75.28277777614105,1.120906352807661,61.880350904179885,8.313140448474925,True,False,True,False,True,6.82624079561603,0.0,0.0,0.0,0.0,1,0.8955090961220612,0.9514340001784856,False,False,False,False,0.17000468278936579,0.18682307849108848,False,False,False,False,56325736,43176887.330161914,False,False,False,False,2384354.8085702676,False,False,False,False
2022-08-16 00:00:00+00:00,85.0936376216,85.6199900192,82.3653776937,83.3829923292,3395606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.90463349317857,76.55589473627047,75.81030045487891,74.9528796920195,71.75842071387356,,,,76.55589473627047,,,76.19642581804422,"rgba(0, 255, 255, 0.75)",6.18240957909366,75.49920774054391,1.5518916626780053,63.17978233651604,8.65921503375364,True,False,True,False,True,8.971771236507156,0.0,0.0,0.0,0.0,1,0.9099852076957549,0.9303666074561806,False,False,False,False,0.2617158162546053,0.2242694473728469,False,False,False,False,59721342,43825689.474077135,False,False,False,False,2424011.7180381007,False,False,False,False
2022-08-17 00:00:00+00:00,86.2603854364,86.7735790241,84.4181520446,85.4182216001,2159437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.27019599627884,76.85397936404058,75.92696520591072,75.04913489413616,71.85698363305613,,,,76.85397936404058,,,76.39145181868449,"rgba(0, 255, 255, 0.75)",6.2102457826216515,75.65537772850242,1.7076631230238826,64.73528962755665,10.229975375933122,True,False,True,False,True,9.805439438003077,0.0,0.0,0.0,0.0,0,0.9132314090881402,0.929872486670835,False,False,False,False,0.3136040102306143,0.2689367288017306,False,False,False,False,61880779,44533732.20058392,False,False,False,False,2413636.238899352,False,False,False,False
2022-08-18 00:00:00+00:00,89.6992211011,89.7343112609,86.8481456138,86.8481456138,2559630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.91729802342635,77.2915244725403,76.10189237725683,75.1916290428515,71.99629348121424,,,,77.2915244725403,,,76.69972747945785,"rgba(0, 255, 0, 1.0)",6.3210559455366875,75.89606467211071,2.183678889717109,67.52790350410439,12.925611444160083,True,False,True,False,True,12.190488701908933,0.0,0.0,0.0,0.0,0,0.921930659113036,0.926382581491818,False,False,False,False,0.3428282513221146,0.3058824900619226,False,False,False,False,64440409,45314386.19271789,False,False,False,False,2419361.484432711,False,False,False,False
2022-08-19 00:00:00+00:00,84.5058774442,87.9622581888,84.5058774442,87.8087387395,3748047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.26644813352947,77.71873707904292,76.28888968952009,75.34851335477656,72.15919552010077,,,,77.71873707904292,,,76.95635675539395,"rgba(38, 166, 154, 1.0)",6.368782577032638,76.11863528227101,1.3169302076939153,64.17655249054971,12.925611444160083,True,False,True,False,False,7.537349205437636,0.0,0.0,0.0,0.0,0,0.9044571110480972,0.9293415798444336,False,False,False,False,0.2804224114641552,0.29315245076303886,False,False,False,False,60692362,45917444.067513265,False,False,False,False,2471466.798768683,False,False,False,False
2022-08-22 00:00:00+00:00,87.8657602492,88.0236659685,83.3128120095,85.9270289179,2639333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.52447703088262,78.02008535232673,76.4263351966327,75.46395494243737,72.27778234284409,,,,78.02008535232673,,,77.14252697302472,"rgba(0, 255, 255, 0.75)",6.483682177721459,76.28067486527573,1.786806488407422,63.81510371664723,12.925611444160083,True,False,True,False,False,9.833254576169761,0.0,0.0,0.0,0.0,0,0.9110709796371045,0.911381409589538,False,False,False,False,0.2636425465305928,0.27839749864681584,False,False,False,False,63331695,46600355.86878726,False,False,False,False,2478049.787052264,False,False,False,False
2022-08-23 00:00:00+00:00,88.0499835884,90.9186041557,86.799896644,89.4799076021,2999270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.95777962498643,78.42115509382636,76.61135172469028,75.61792146489312,72.4306832105901,,,,78.42115509382636,,,77.40777822379725,"rgba(0, 255, 255, 0.75)",6.596425996551779,76.50502452732951,1.7501839734282636,63.67139385024213,12.925611444160083,True,False,True,False,False,9.957101411732236,0.0,0.0,0.0,0.0,0,0.9287520016342361,0.8930675668103474,False,False,False,False,0.34282825139379547,0.31061287502030566,False,False,False,False,66330965,47374105.24648188,False,False,False,False,2498489.7954031555,False,False,False,False
2022-08-24 00:00:00+00:00,91.0151020952,91.2695057541,87.4864356213,88.5587909061,2181800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.3072952767991,78.73013915911135,76.75704460954951,75.73896155958123,72.54915711016018,,,,78.73013915911135,,,77.61651954304027,"rgba(0, 255, 0, 1.0)",6.781514725344359,76.68124540753408,2.1136659386871814,65.07413034936228,12.925611444160083,True,False,True,False,False,11.925812015025144,0.0,0.0,0.0,0.0,0,0.9557147134302162,0.8878365305581586,False,False,False,False,0.3428282514564128,0.32672056323835924,False,False,False,False,68512765,48203072.295639455,False,False,False,False,2486070.5877402867,False,False,False,False
2022-08-25 00:00:00+00:00,91.058964795,91.6247936225,90.2958415438,91.3747762336,1535612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.57206534320503,78.95768767031288,76.86586520135684,75.82926345106532,72.63665868189285,,,,78.95768767031288,,,77.77230806956659,"rgba(0, 255, 0, 1.0)",6.908678928678012,76.81261470949083,2.062094683018542,66.03063606093536,12.925611444160083,True,False,True,False,False,11.954616658979663,0.0,0.0,0.0,0.0,0,0.989276070433048,0.8833868444715288,False,False,False,False,0.34282825163234576,0.3347744074353525,False,False,False,False,70048377,49059750.91149673,False,False,False,False,2448797.70194655,False,False,False,False
2022-08-26 00:00:00+00:00,90.9361492356,92.5941592882,90.3571615981,91.1028274948,1394670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.80549982639945,79.16217040629088,76.96535276116944,75.91197407477141,72.71671113615021,,,,79.16217040629088,,,77.91234164095627,"rgba(0, 255, 255, 0.75)",7.008504206842611,78.23733437224475,1.811915137463572,66.53007157706114,12.925611444160083,True,False,True,False,True,11.841306422205431,0.0,0.0,0.0,0.0,0,0.9911151550430515,0.8530408063522174,False,False,False,False,0.3428282516852135,0.33880132956028297,False,False,False,False,68653707,49828141.34633999,False,False,False,False,2407459.360693744,False,False,False,False
