date,Close,High,Low,Open,Volume,aVWAP_peak_181,aVWAP_peak_176,aVWAP_peak_159,aVWAP_peak_149,aVWAP_peak_130,aVWAP_peak_109,aVWAP_peak_96,aVWAP_peak_91,aVWAP_peak_83,aVWAP_peak_66,aVWAP_peak_56,aVWAP_peak_37,aVWAP_peak_23,aVWAP_valley_171,aVWAP_OB_bear_159,aVWAP_OB_bear_40,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-03-03 00:00:00+00:00,8.7,8.977,8.256,8.56,1762594,,,,,,,,,,,8.918590636002715,11.611054800775879,12.47514271883189,,,11.269342079725693,11.00159605187016,,#000000,,10.20711572130837,,40.010003240219476,-6.7283953136024905,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8737698813766689,1.1335443374647587,False,False,False,False,-0.26269053108831375,-0.2978234360037397,False,False,False,False,19281538,18189161.429744445,False,False,False,False,2034476.9927680916,False,False,False,False
2023-03-10 00:00:00+00:00,8.258,8.973,8.126,8.8,1986138,,,,,,,,,,,8.837703400566465,11.503095698453077,12.39700879634474,,,11.150723637390351,10.912602631788095,,#000000,,10.113688379729147,,39.53265061214271,-7.355087159282128,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8703758990365041,1.1336680689374405,False,False,False,False,-0.300167095484753,-0.2989952657442464,False,False,False,False,17295400,18122956.879393004,False,False,False,False,2030896.3266371218,False,False,False,False
2023-03-17 00:00:00+00:00,7.369,8.199,7.001,8.037,1929250,,,,,,,,,,,8.648108056451123,11.375205726101992,12.306756486639996,,,11.008173540212667,10.776690089731039,,#000000,,8.996913308872665,,38.23436747747894,-8.745337370817658,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8088017141915279,1.1851546618317677,False,False,False,False,-0.34282825441539394,-0.32091176007982014,False,False,False,False,15366150,17918748.96240093,False,False,False,False,2023366.9691084463,False,False,False,False
2023-03-24 00:00:00+00:00,7.508,7.898,7.206,7.379,991242,,,,,,,,,,,8.571482399264777,11.312873412043851,12.261807830512199,,,10.939485946775667,10.715387880606942,,#000000,,8.945469795656837,,37.57504109240777,-9.486211249180556,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8614335893314283,1.2006608322914807,False,False,False,False,-0.34282825441539394,-0.33187000724760707,False,False,False,False,16357392,17803092.89111197,False,False,False,False,1946913.2676930057,False,False,False,False
2023-03-31 00:00:00+00:00,8.791,8.973,7.451,7.6,1410939,,,,,,,,,,,8.556596785094714,11.247168020018819,12.210754953616256,,,10.870047885967125,10.671506586243263,,#000000,,8.99136475668536,,39.39019973295748,-9.486211249180556,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8883068400770714,1.1013367052023122,False,False,False,False,-0.13268314470567708,-0.23227657597664209,False,False,False,False,17768331,17800517.936214786,False,False,False,False,1907211.4700861163,False,False,False,False
2023-04-07 00:00:00+00:00,9.0,9.7,8.88,9.399,898380,,,,,,,,,,9.193333333333333,8.590894353674793,11.218038115583829,12.18553553934891,,,10.841299867097568,10.296950335485217,,#000000,,8.63013565464634,,41.02847196478698,-11.938049847911763,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8845003933910307,1.1447678992918964,False,False,False,False,0.34282821179988404,0.05527581791162098,False,False,False,False,18666711,17864680.38538406,False,False,False,False,1832483.2130427004,False,False,False,False
2023-04-14 00:00:00+00:00,9.181,9.49,8.85,8.9,781201,,,,,,,,,,9.18418604024853,8.61696941550046,11.193131620766765,12.163803882846436,,,10.816802190997658,10.289522739840548,,#000000,,8.675485763675221,,42.502967263304456,-10.52606034980952,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8783494986026633,1.1565017261219794,False,False,False,False,0.2924958203373676,0.1738858191244943,False,False,False,False,19447912,17981956.801281538,False,False,False,False,1754610.4565210189,False,False,False,False
2023-04-21 00:00:00+00:00,8.6,9.388,8.47,9.226,622988,,,,,,,,,,9.085470710468755,8.623941299932959,11.170290656147312,12.144669729584583,,,10.793672859194585,10.256093099033402,,#000000,,8.668016155693442,,42.730405387153525,-10.311587695346446,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8603547923696256,1.1457254535128454,False,False,False,False,0.19535931146073948,0.1846225652926169,False,False,False,False,18824924,18044398.816001423,False,False,False,False,1670786.5708527954,False,False,False,False
2023-04-28 00:00:00+00:00,8.014,8.848,7.301,8.5,1019198,,,,,,,,,,8.76909296558127,8.593549336699287,11.122000594286124,12.106740516703576,,,10.742744735114215,10.147845853317564,,#000000,,8.567152999206185,,42.1093122804236,-10.311587695346446,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8239302172481897,1.151481237656353,False,False,False,False,-0.13234967853290674,0.026136443379855073,False,False,False,False,17805726,18026719.348149467,False,False,False,False,1622520.7507896253,False,False,False,False
2023-05-05 00:00:00+00:00,6.23,8.019,6.0,7.904,2295125,,,,,,,,,,7.943932755220027,8.395767292499125,10.974555827919206,11.997164662273581,,,10.582288866063255,9.827855134477986,,#000000,,8.18102443140879,,39.68164076610285,-7.19750125136877,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.784083898827884,1.1925711873762135,False,False,False,False,-0.34282825441539394,-0.15834590551776945,False,False,False,False,15510601,17840340.211249508,False,False,False,False,1672343.2877681716,False,False,False,False
2023-05-12 00:00:00+00:00,5.61,6.55,5.4401,6.35,3227075,,,,,,,,,,7.185971323031094,8.064323702370231,10.743328873086092,11.825781070034928,,,10.330105264651253,9.454851242130587,,#000000,,7.708477124133127,,37.37200877948838,-9.366422036359353,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7804669051343623,1.2324893968228665,False,False,False,False,-0.34282825441539394,-0.2505870799665817,False,False,False,False,12283526,17428724.343749546,False,False,False,False,1787508.5997853442,False,False,False,False
2023-05-19 00:00:00+00:00,5.68,5.9852,5.39,5.64,1844770,,,,,,,,,,6.926930064655908,7.898499202030232,10.615732431852841,11.729188827244522,,,10.192312835713516,9.292587631445876,,#000000,,7.510784139136824,,35.86294361407489,-10.736190205298385,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.784168445150858,1.2435793560220798,False,False,False,False,-0.34282825441539394,-0.29670766719098784,False,False,False,False,14128296,17184248.170138467,False,False,False,False,1791750.1849864298,False,False,False,False
2023-05-26 00:00:00+00:00,5.27,5.89,5.17,5.66,1798207,,,,,,,,,,6.713281791111847,7.742313923552536,10.491602314244066,11.634264660422826,,,10.058851953154154,9.145365672332819,,#000000,,7.334720858830425,,34.3887858854291,-12.076219204305389,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7857200757028417,1.2259102491356555,False,False,False,False,-0.34282825441539394,-0.3197679608031909,False,False,False,False,12330089,16824680.824202284,False,False,False,False,1792228.4675800274,False,False,False,False
2023-06-02 00:00:00+00:00,5.54,5.595,5.07,5.3,3059129,,,,,,,,,,6.455184465566749,7.513740154099035,10.291948710257454,11.478157313793611,,,9.846354808414551,8.934757660929213,,"rgba(255, 0, 0, 1.0)",3.3170276546905617,7.096524156870793,-0.4692526921413316,33.92169776006977,-12.470305434652339,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7820718231054049,1.2242007806703443,False,False,False,False,-0.34282825441539394,-0.33129810760929246,False,False,False,False,15389218,16718350.244631745,False,False,False,False,1886072.9514629883,False,False,False,False
2023-06-09 00:00:00+00:00,5.88,6.28,5.28,5.68,2437488,,,,,,,,,,6.368188100797538,7.390983295024398,10.156215050550392,11.367315555354708,,,9.70487452873927,8.82067550043176,,"rgba(255, 0, 0, 1.0)",3.350368307197562,6.987871681769231,-0.3306716098612804,34.32569737406622,-12.470305434652339,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8469259817883087,1.1860092592939133,False,False,False,False,-0.26114861127013406,-0.29622335943971323,False,False,False,True,17826706,16800450.67095532,False,False,False,False,1926918.510613878,False,False,False,False
2023-06-16 00:00:00+00:00,5.48,5.805,5.294,5.65,2562972,,,,,,,,,,6.263175240619265,7.259425675068263,10.013229807949491,11.24956587027989,,,9.5562261272561,8.696349148479227,,"rgba(255, 0, 0, 1.0)",3.4001054640770825,6.867059314849077,-0.4079459680011946,34.14824486462541,-12.470305434652339,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8686653320114377,1.1397560107333842,False,False,False,False,-0.3014935593096062,-0.2988584593746597,False,False,False,False,15263734,16686619.80644011,False,False,False,False,1974033.583901739,False,False,False,False
2023-06-23 00:00:00+00:00,4.83,5.4,4.72,5.4,1649713,,,,,,,,,,6.1680523161213845,7.160550998510092,9.915191361215728,11.169297251948526,,,9.453859422355857,8.603272981948933,,"rgba(255, 0, 0, 1.0)",3.4699574755553053,6.770090457434144,-0.5591107300597874,33.30513714913057,-13.129169513598804,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8390248295683704,1.163167972558648,False,False,False,False,-0.34282825441539394,-0.32084335689502685,False,False,False,False,13614021,16459019.894851953,False,False,False,False,1950009.8369460546,False,False,False,False
2023-06-30 00:00:00+00:00,4.91,5.0185,4.62,4.87,2033846,,,,,,,,,,6.057374554190715,7.043072892077622,9.796321091491032,11.0710439571007,,,9.33020110097458,8.491953123715017,,"rgba(239, 83, 80, 1.0)",3.5353026552395947,6.068414059842715,-0.3276704069808154,32.893878472350046,-13.599263087360313,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.809281704055324,1.1918226870035262,True,False,False,False,-0.34282825441539394,-0.3318358056552104,False,False,False,False,15647867,16398934.49523329,False,False,False,False,1956219.9230981988,False,False,False,False
2023-07-07 00:00:00+00:00,5.23,5.32,4.7,4.91,1970017,,,,,,,,,,5.984135249583631,6.9511076504951355,9.691578808467513,10.982212782163565,,,9.222524455545614,8.402258622677461,,"rgba(239, 83, 80, 1.0)",3.593189968124008,6.035867627191609,-0.22427637679628437,33.378184340562555,-13.599263087360313,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.834319975074314,1.188416292641028,False,False,False,False,-0.27958426302467604,-0.30571003433994326,False,False,False,False,17617884,16489227.051141934,False,False,False,False,1957241.9287946285,False,False,False,False
2023-07-14 00:00:00+00:00,5.73,6.16,5.125,5.25,3940914,,,,,,,,,,5.943280239022854,6.841307054683439,9.520467713695297,10.829150062680775,,,9.05111845666244,8.28355126752059,,"rgba(239, 83, 80, 1.0)",3.6496446904934223,6.069544534684978,-0.09303495640806386,34.89619014840669,-13.599263087360313,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8430988921638377,1.1368702781447981,False,False,False,False,0.1328832756346697,-0.08641337935263678,False,False,False,False,21558798,16864750.82513142,False,False,False,False,2104180.6007357673,False,False,False,False
2023-07-21 00:00:00+00:00,6.47,6.54,5.63,5.66,2092124,,,,,,,,,,5.960808299807028,6.813943797224943,9.447387573485098,10.759587682414544,,,8.98021398449915,8.245431838232903,,"rgba(239, 83, 80, 0.5)",3.687202839234321,6.114383917686766,0.09644603180742849,37.56492270194902,-15.913988155014472,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8419880622504249,1.1208843645617943,False,False,False,False,0.3428281959000835,0.12820740827372337,False,False,False,False,23650922,17367430.17141798,False,False,False,False,2103287.5191997844,False,False,False,False
2023-07-28 00:00:00+00:00,6.89,7.02,6.49,6.49,2030220,,,,,,,,,,6.0105332370429325,6.813378109502495,9.391809149361006,10.702515277993543,,,8.92860272997209,8.229558943474993,,"rgba(239, 83, 80, 0.5)",3.7158516823744976,6.189397793137555,0.18854417957143724,40.30182933444828,-13.327677610894057,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8698945276018951,1.1265925818032267,False,False,False,False,0.3428282161533473,0.23551781221353535,False,False,False,False,25681142,17983260.67723887,False,False,False,False,2097875.110370171,False,False,False,False
2023-08-04 00:00:00+00:00,6.82,7.25,6.26,6.98,2656175,,,,,,,,,6.776666666666666,6.065652676564443,6.811527774106027,9.321900647016758,10.62985287025348,,,8.86395672629531,7.921120126921474,,"rgba(239, 83, 80, 0.5)",3.7342025465604722,6.250696886353769,0.1524564097816841,42.13251315189507,-11.655698398857957,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8778197895239965,1.0906856260082107,False,False,False,False,0.3428282161533473,0.2891730141834413,False,False,False,False,23024967,18356720.404850807,False,False,False,False,2139230.657750158,False,False,False,False
2023-08-11 00:00:00+00:00,6.85,7.17,6.44,6.77,1306870,,,,,,,,,6.790956444686683,6.091442015270315,6.811732788224399,9.289421429417173,10.595471503532993,,,8.834186123911461,7.915804836226312,,"rgba(239, 83, 80, 0.5)",3.729822249127975,6.283619812883807,0.15185179059098888,43.50436442910494,-10.421187646407553,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.894957266415326,1.0768522151520838,False,False,False,False,0.3428282171167628,0.31600061565010207,False,False,False,False,24331837,18799321.634121116,False,False,False,False,2077574.3127316278,False,False,False,False
2023-08-18 00:00:00+00:00,6.52,6.745,6.27,6.72,1566748,,,,,,,,,6.7118256885926835,6.107987223847013,6.803273180512001,9.246852850337637,10.551762255660092,,,8.794327340157949,7.884340239789886,,"rgba(239, 83, 80, 0.5)",3.718158573495438,6.281862708021223,0.06404710484278879,43.84923109754736,-10.138995461984656,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8972160686563518,1.0925360637722619,False,False,False,False,0.23537282719409441,0.27568672142209827,False,False,False,False,22765089,19093082.179741774,False,False,False,False,2039735.326603359,False,False,False,False
2023-08-25 00:00:00+00:00,6.08,6.66,6.06,6.59,1077725,,,,,,,,,6.639217637142016,6.112171444534009,6.793064810177094,9.215764814233738,10.520444404439452,,,8.764835942668181,7.856132622105261,,"rgba(239, 83, 80, 0.5)",3.7214891322481938,6.265952118840262,-0.04996712666145171,43.286104007112456,-10.138995461984656,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.891666959300488,1.0773431190083222,False,False,False,False,0.18414988632306456,0.22991830387258141,False,False,False,False,21687364,19285251.203464605,False,False,False,False,1968475.3024105178,False,False,False,False
2023-09-01 00:00:00+00:00,6.54,6.7004,6.06,6.11,1264687,,,,,,,,,6.606163292444747,6.121815027646949,6.785212374628786,9.182117947161052,10.485690788548874,,,8.733347083004633,7.836199886086082,,"rgba(239, 83, 80, 0.5)",3.6753112000614676,6.3666743626933595,0.04715944524745054,43.984406422519534,-10.00850647839998,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8844103783974275,1.0814325360116297,False,False,False,False,0.19110288531481734,0.21051059459369936,False,False,False,False,22952051,19556866.003207967,False,False,False,False,1916342.8355652941,False,False,False,False
2023-09-08 00:00:00+00:00,6.33,6.8099,6.28,6.5,976191,,,,,,,,,6.591505274164945,6.1297737944143,6.780042118042393,9.157066236009353,10.45952634966923,,,8.71002803636548,7.823582754460044,,"rgba(239, 83, 80, 0.5)",3.655086465399898,6.380622757047858,-0.013849947881416079,44.072953305179226,-9.853394608417219,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8984091244153165,1.0775155357198702,False,False,False,False,0.2388219230204557,0.22466625880707752,False,False,False,False,21975860,19736050.74371108,False,False,False,False,1846701.958856754,False,False,False,False
2023-09-15 00:00:00+00:00,6.57,6.73,6.19,6.34,1235168,,,,,,,,,6.579888189853641,6.1399926376355864,6.774220838127834,9.126295123326813,10.427096903997354,,,8.68150447565312,7.809498738588246,,"rgba(239, 83, 80, 0.5)",3.6118207860122626,6.3946365298035275,0.048552649919845,44.72546016052584,-9.124258717153204,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9455390480410213,1.0507686840295567,False,False,False,False,0.13494214104453384,0.17980419992580568,False,False,False,False,23211028,19993456.466399148,False,False,False,False,1801403.147089587,False,False,False,False
2023-09-22 00:00:00+00:00,6.49,7.03,6.42,6.58,1571874,,,,,,,,,6.588894059170777,6.157336898504509,6.770971200566,9.090326094755634,10.388132830769202,,,8.648671649561752,7.799132216753224,,"rgba(239, 83, 80, 0.5)",3.543847244587856,6.4342869384664905,0.015721067441209387,45.01869154276445,-8.728242463042776,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9464903705831391,1.023118013055423,False,False,False,False,0.262536620766101,0.22117041034595336,False,False,False,False,21639154,20115359.98740662,False,False,False,False,1784400.9880459139,False,False,False,False
2023-09-29 00:00:00+00:00,6.94,7.2099,6.38,6.43,1781143,,,,,,,,6.843300000000001,6.622617917990695,6.182951148157087,6.773000624531643,9.053988950286557,10.347210795827582,,,8.616255798075766,7.637178239465594,,"rgba(239, 83, 80, 0.5)",3.4684784247653937,6.658175765030844,0.081252987753043,46.35828906912575,-7.324663665036759,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9310767345688467,1.0667263363455355,False,False,False,False,0.32619117437707934,0.2736807923615163,False,False,False,False,23420297,20360170.13648761,False,False,False,True,1784159.6555980684,False,False,False,False
2023-10-06 00:00:00+00:00,6.09,6.9,5.89,6.89,1909256,,,,,,,,6.558770560735213,6.581649897219682,6.187199308424702,6.75899515926911,9.0069501137333,10.297659357206689,,,8.572391458704985,7.565204066098118,,"rgba(239, 83, 80, 0.5)",3.418755423824274,6.474635014681189,-0.1125073212318096,45.48889077555863,-7.324663665036759,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8426342363243923,1.1179054664397303,False,False,False,False,-0.28561067967078363,-0.005964943654633653,False,False,False,False,21511041,20445419.83008112,False,False,False,False,1793426.0514796928,False,False,False,False
2023-10-13 00:00:00+00:00,6.77,6.955,6.3,6.33,1867868,,,,,,,,6.597829722567605,6.591779364976918,6.204899369185178,6.756662443503299,8.968714703452704,10.254850604765315,,,8.537975020049357,7.562456034741836,,"rgba(239, 83, 80, 0.5)",3.353895311640094,6.544273694440197,0.06730272849495098,46.475759188612486,-7.100390263226679,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.855118821382204,1.0943138841326885,False,False,False,False,0.06684084790597894,0.030437952125672643,False,False,False,False,23378909,20662715.324149184,False,False,False,False,1798940.2698886045,False,False,False,False
2023-10-20 00:00:00+00:00,6.55,6.96,6.49,6.82,1530079,,,,,,,,6.612688754927219,6.597892510950119,6.218228522543433,6.754660609700947,8.938205259563066,10.220450187169718,,,8.510577169154626,7.557020974142418,,"rgba(239, 83, 80, 0.5)",3.321533003173554,6.568397354940549,-0.005538814433868772,46.715445829519425,-6.7813244863640705,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8793895477348299,1.0912026447805947,False,False,False,False,0.22771254101233793,0.1290752465690053,False,False,False,False,21848830,20750575.670508504,False,False,False,False,1779024.6202672264,False,False,False,False
2023-10-27 00:00:00+00:00,6.18,6.51,5.97,6.39,1791957,,,,,,,,6.533448061989927,6.564917458808361,6.218286450702203,6.741085949086612,8.896659494003904,10.176031826807682,,,8.471963050085035,7.521738206899781,,"rgba(239, 83, 80, 0.5)",3.2855695077520775,6.507401564983857,-0.09964834535120179,46.122073837899244,-6.7813244863640705,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9042018161844002,1.0890958384986746,False,False,False,False,-0.34282825441539394,-0.10687650392319432,False,False,False,False,20056873,20699190.287507873,False,False,False,False,1779982.5743215058,False,False,False,False
2023-11-03 00:00:00+00:00,6.94,7.17,5.9699,6.2,2997099,,,,,,,6.693300000000001,6.573784499500255,6.581268021928789,6.242918908565517,6.739139409199411,8.841738184356588,10.112534413082384,,,8.423188549365848,7.397811919518992,,"rgba(239, 83, 80, 0.5)",3.184156464193998,6.587991761309184,0.11054991884009681,47.44912666398902,-5.920396918505574,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9684571272385138,1.014664991668813,False,False,False,False,0.062489466583914986,-0.02219351866963967,False,False,False,False,23053972,20873618.56250729,False,False,False,False,1870139.3465939867,False,False,False,False
2023-11-10 00:00:00+00:00,6.21,7.02,6.04,6.96,2062590,,,,,,,6.583247673266084,6.551523434298479,6.568540964428676,6.249135555191106,6.730527723114179,8.800952326248838,10.066818767338876,,,8.386146924858673,7.3643923491266055,,"rgba(239, 83, 80, 0.5)",3.014226188061,6.54687471575518,-0.11176159144575878,46.913647049489825,-5.920396918505574,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0015824292140776,0.9449589838581636,False,False,False,False,0.014896976302561747,-0.0036482711835389607,False,False,False,False,20991382,20882341.780099344,False,False,False,False,1884394.9505499878,False,False,False,False
2023-11-17 00:00:00+00:00,6.4,6.495,5.95,6.2,2011169,,,,,,,6.4974687803139775,6.51749910431389,6.547641878142977,6.250193024059525,6.718902035393795,8.760194588286097,10.021629481886992,,,8.348813447473354,7.330504127485321,,"rgba(239, 83, 80, 0.5)",2.8264485051796693,6.502585336592292,-0.03629478350810083,46.962334943766336,-5.920396918505574,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9994693496349126,0.9427003735778569,False,False,False,False,-0.34282825441539394,-0.17323826279946644,False,False,False,False,23002551,21039394.314906802,False,False,False,False,1893785.6208796185,False,False,False,False
2023-11-24 00:00:00+00:00,6.4,6.56,6.05,6.5,1109213,,,,,,,6.475664104671789,6.505741935880186,6.539492484796646,6.251716030393686,6.713518791226649,8.738761282857032,9.997524799003733,,,8.329317196301723,7.317488489832818,,"rgba(239, 83, 80, 0.5)",2.7761649838036013,6.489371363897408,-0.032192382087811326,46.9971120111067,-5.920396918505574,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0166355421040205,0.9334578315839184,False,False,False,False,-0.23935088440645544,-0.20629457360296094,False,False,False,False,23002551,21184813.32861741,False,False,False,False,1835669.130444091,False,False,False,False
2023-12-01 00:00:00+00:00,6.43,6.59,6.2,6.31,1357907,,,,,,,6.465841047410677,6.49843750819815,6.53349505201424,6.25498643890503,6.708317951577798,8.713782822708506,9.968997696497805,,,8.306778658982118,7.306265502473173,,"rgba(239, 83, 80, 0.5)",2.7765009516321735,6.482380450097261,-0.018865633763413308,47.09755880441548,-5.867722882559349,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0302705975199733,0.9154044908593608,False,False,False,False,-0.1318772746197026,-0.16908592411133178,False,False,False,False,24360458,21420046.26723834,False,False,False,False,1800279.3430037878,False,False,False,False
2023-12-08 00:00:00+00:00,5.89,6.37,5.735,6.37,1535091,,,,,,,6.401029125412295,6.4599625367548565,6.507504768359412,6.24900537238456,6.694969995942591,8.681296666277209,9.933654671804893,,,8.276586686095477,7.275346162419403,,"rgba(239, 83, 80, 0.5)",2.7796202792065907,6.439019077011035,-0.19751585535551863,45.97936085633151,-5.867722882559349,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9903818673467146,0.9604282542264824,False,False,False,False,-0.34282825441539394,-0.25595708926336286,False,False,False,False,22825367,21524144.09929476,False,False,False,False,1780635.7620405443,False,False,False,False
2023-12-15 00:00:00+00:00,5.76,5.975,5.41,5.84,1784706,,,,,,,6.3058057841811666,6.398800776772138,6.465149599316425,6.234918962401308,6.674008568206692,8.640605057652667,9.890445502809328,,,8.238219539874125,7.229962035905676,,"rgba(239, 83, 80, 1.0)",2.785135454224503,6.371486728793648,-0.21955367659628286,44.90692561126963,-5.867722882559349,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9758443473571847,0.9601074073666488,False,False,False,False,-0.34282825441539394,-0.2993926718393784,False,False,False,False,21040661,21488330.536384035,False,False,False,False,1780937.2611486523,False,False,False,False
2023-12-22 00:00:00+00:00,5.77,5.98,5.7199,5.86,1972637,,,,,,,6.241626261549578,6.350921405534727,6.429348807863458,6.223257603897983,6.654360440061814,8.598525702561716,9.844917024092387,,,8.198891465070046,7.191851035080239,,"rgba(239, 83, 80, 0.5)",2.7943822020566764,6.321151847562285,-0.19723567060963787,44.17102696122287,-5.867722882559349,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,1.02969916090959,0.940307459021495,False,False,False,False,-0.23350749667318807,-0.26645008425628325,False,False,False,False,23013298,21601291.089244477,False,False,False,False,1795137.2418043078,False,False,False,False
2023-12-29 00:00:00+00:00,5.64,5.89,5.59,5.82,1378096,,,,,,,6.196142391111302,6.31553332442498,6.402244556309569,6.213231751118547,6.639312078053486,8.568662492192201,9.81280561464244,,,8.170856087597393,7.163990315407503,,"rgba(239, 83, 80, 1.0)",2.795002939804082,6.284291415739743,-0.2305154697922805,43.34555083321396,-3.908907417023869,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,1.0281643661026207,0.9233872344299421,False,False,False,False,-0.30323630240606164,-0.2848431933311725,False,False,False,False,21635202,21603803.0085597,False,False,False,False,1764245.2979669517,False,False,False,False
2024-01-05 00:00:00+00:00,5.66,5.7853,5.395,5.66,1634585,,,,,,,6.142761091960532,6.272588104665539,6.368648460271095,6.199735168096022,6.620347563999397,8.532902997095487,9.774507613074485,,,8.137182191512867,7.130212999880365,,"rgba(239, 83, 80, 1.0)",2.756235832297953,6.23989006309489,-0.2103920340558881,42.824201471827514,-4.469726962400124,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,1.0126832586750607,0.9457905993992747,False,False,False,False,-0.34282825441539394,-0.3138357238732832,False,False,False,False,23269787,21727209.23014787,False,False,False,False,1754640.8314508812,False,False,False,False
2024-01-12 00:00:00+00:00,5.12,5.585,5.1,5.5,1521877,,,,,,,6.074040536544423,6.218478086375726,6.326680679685967,6.180622424186725,6.597471160419718,8.496533879346144,9.736567406105477,,,8.102438271729618,7.090056310380597,,"rgba(239, 83, 80, 1.0)",2.752724615083469,6.1833992113516025,-0.38630788039048275,41.20225799844627,-6.075472129913216,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.965917241134037,1.0014818590811287,False,False,False,False,-0.34282825441539394,-0.3283319891443386,False,False,False,False,21747910,21728742.620507285,False,False,False,False,1737399.0661582234,False,False,False,False
2024-01-19 00:00:00+00:00,4.86,5.145,4.72,5.1,1417139,,,,,,,5.994550570427348,6.155885158154591,6.2780335371056335,6.1567671521827965,6.571270322720129,8.459692631241674,9.699007779440342,,,8.066819168992804,7.045029593038931,,"rgba(239, 83, 80, 1.0)",2.7344583176876402,5.792685000439757,-0.341085835687,39.496736654182584,-7.717856414476557,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.91089791708624,1.0515693562069364,False,False,False,False,-0.34282825441539394,-0.3355801217798663,False,False,False,False,20330771,21625189.167136375,True,False,False,False,1713676.0982946514,False,False,False,False
