date,Close,High,Low,Open,Volume,aVWAP_peak_189,aVWAP_peak_188,aVWAP_peak_187,aVWAP_peak_186,aVWAP_peak_185,aVWAP_peak_184,aVWAP_peak_183,aVWAP_peak_182,aVWAP_peak_181,aVWAP_peak_180,aVWAP_peak_179,aVWAP_peak_178,aVWAP_peak_177,aVWAP_peak_176,aVWAP_peak_175,aVWAP_peak_174,aVWAP_peak_173,aVWAP_peak_162,aVWAP_peak_146,aVWAP_peak_118,aVWAP_peak_112,aVWAP_peak_105,aVWAP_peak_86,aVWAP_peak_80,aVWAP_peak_70,aVWAP_peak_57,aVWAP_peak_33,aVWAP_peak_22,aVWAP_valley_189,aVWAP_valley_188,aVWAP_valley_187,aVWAP_valley_186,aVWAP_valley_185,aVWAP_valley_184,aVWAP_valley_183,aVWAP_valley_182,aVWAP_valley_181,aVWAP_valley_180,aVWAP_valley_179,aVWAP_valley_178,aVWAP_valley_177,aVWAP_valley_176,aVWAP_valley_175,aVWAP_valley_174,aVWAP_valley_173,aVWAP_valley_167,aVWAP_valley_151,aVWAP_valley_130,aVWAP_valley_120,aVWAP_valley_95,aVWAP_valley_94,aVWAP_OB_bull_130,aVWAP_OB_bull_95,aVWAP_OB_bear_33,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-12-09 00:00:00+00:00,5.19,5.19,4.9,4.9,986,,,,,,,,,,,,,,,,,,,,,,,,,,,5.932939660048212,6.216206697397606,,,,,,,,,,,,,,,,,,,,,,,,,,5.932939660048212,6.074573178722909,,#000000,,5.6593544054427065,,41.6771254512546,-5.904411674714474,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8831099164102383,1.0929685565734093,False,False,False,False,-0.15239382052668105,-0.1336408104635288,False,False,False,False,-29804,-11977.759135713615,False,False,False,False,9517.391276803308,False,False,False,False
2022-12-16 00:00:00+00:00,5.1622,5.19,5.0,5.19,1414,,,,,,,,,,,,,,,,,,,,,,,,,,,5.925638600956446,6.210419260506413,,,,,,,,,,,,,,,,,,,,,,,,,,5.925638600956446,6.06802893073143,,#000000,,5.655505583395843,,42.38055954478505,-5.904411674714474,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9475279821710928,1.0160049303402683,False,False,False,False,0.0627346051563924,-0.0354531026535682,False,False,False,False,-31218,-13402.962162697793,False,False,False,False,8917.140071114174,False,False,False,False
2022-12-23 00:00:00+00:00,4.97,5.1962,4.79,4.97,2950,,,,,,,,,,,,,,,,,,,,,,,,,,,5.908399490768365,6.1971044715372265,,,,,,,,,,,,,,,,,,,,,,,,,,5.908399490768365,6.052751981152795,,#000000,,5.641636230875015,,42.353146721731875,-5.904411674714474,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9135527156549521,1.026894568690096,False,False,False,False,-0.052635992522834615,-0.04404454758820141,False,False,False,False,-34168,-14941.113113609068,False,False,False,False,8475.129695476087,False,False,False,False
2022-12-30 00:00:00+00:00,5.36,5.36,4.52,4.52,3842,,,,,,,,,,,,,,,,,,,,,,,,,,,5.889079656586014,6.1815119650263695,,,,,,,,,,,,,,,,,,,,,,,,,,5.889079656586014,6.035295810806192,,#000000,,5.396719869714575,,43.713778597502696,-5.904411674714474,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8611034047919294,1.040800756620429,False,False,False,False,-0.1131188591120124,-0.0785817033501069,False,False,False,False,-30326,-16080.734364452841,False,False,False,False,8131.934903218599,False,False,False,False
2023-01-06 00:00:00+00:00,4.88,5.13,4.6309,5.07,7705,,,,,,,,,,,,,,,,,,,,,,,,,,,5.84400593800077,6.146079966897559,,,,,,,,,,,,,,,,,,,,,,,,,,5.84400593800077,5.995042952449165,,#000000,,5.332040693119421,,43.34756068549497,-5.904411674714474,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8622060825007368,1.039958354501038,False,False,False,False,-0.181966777302315,-0.13027424032621096,False,False,False,False,-38031,-17706.679967085962,False,False,False,False,8100.310095572777,False,False,False,False
2023-01-13 00:00:00+00:00,4.9585,4.969,4.837,4.969,1268,,,,,,,,,,,,,,,,,,,,,,,,,,,5.837272124198622,6.140616861932439,,,,,,,,,,,,,,,,,,,,,,,,,,5.837272124198622,5.98894449306553,,#000000,,5.327353465337394,,43.36755454070698,-5.904411674714474,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8487879523018642,1.043113690509514,False,False,False,False,-0.17083776524422106,-0.15055600278521603,False,False,False,False,-36763,-19118.2592287833,False,False,False,False,7594.213051456275,False,False,False,False
2023-01-20 00:00:00+00:00,4.965,5.08,4.8,5.08,2638,,,,,,,,,,,,,,,,,,,,,,,,,,,5.823974512472428,6.129652704630966,,,,,,,,,,,,,,,,,,,,,,,,,,5.823974512472428,5.976813608551697,,#000000,,5.320090829548328,,43.406351745415634,-5.904411674714474,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8695413096274571,1.0777096248388005,False,False,False,False,-0.24779415229368817,-0.1991750775394521,False,False,False,False,-34125,-20229.869656280833,False,False,False,False,7227.08615875581,False,False,False,False
2023-01-27 00:00:00+00:00,5.0932,5.26,4.82,4.94,8230,,,,,,,,,,,,,,,,,,,,,,,,,,,5.789809385863688,6.099757699528289,,,,,,,,,,,,,,,,,,,,,,,,,,5.789809385863688,5.944783542695989,,#000000,,5.316340949912666,,43.93528276421166,-5.904411674714474,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8322237629878879,1.0661864735378974,False,False,False,False,-0.045081329674314836,-0.12212820360688346,False,False,False,False,-25895,-20649.50894100077,False,False,False,False,7301.376072922047,False,False,False,False
2023-02-03 00:00:00+00:00,4.89,6.09,4.89,6.09,15344,,,,,,,,,,,,,,,,,,,,,,,,,,5.290000000000001,5.751449241124501,6.059734113194176,,,,,,,,,,,,,,,,,,,,,,,,,,5.751449241124501,5.70039445143956,,#000000,,5.232814646640662,,43.66538542878513,-5.904411674714474,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8333204269433797,1.0449787689885262,False,False,False,False,0.34282813290650005,0.11034996464980829,True,False,False,False,-41239,-22174.656426852565,False,False,False,False,7897.12599344634,False,False,False,False
2023-02-10 00:00:00+00:00,5.18,5.67,4.96,5.37,3887,,,,,,,,,,,,,,,,,,,,,,,,,,5.285957568509178,5.7422671931374,6.0499681799527245,,,,,,,,,,,,,,,,,,,,,,,,,,5.7422671931374,5.692730980533102,,#000000,,5.237019669467035,,44.63142626725625,-8.968739696050825,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.7947863045456246,1.0665017262654086,False,False,False,False,0.14145180542103422,0.12590088503542124,False,False,False,False,-37352,-23298.90409893756,False,False,False,False,7600.079623561426,False,False,False,False
2023-02-17 00:00:00+00:00,5.0,5.7686,4.91,5.03,3516,,,,,,,,,,,,,,,,,,,,,,,,,,5.276720851101244,5.733515313242592,6.040855602608835,,,,,,,,,,,,,,,,,,,,,,,,,,5.733515313242592,5.68369725565089,,#000000,,5.237073285993635,,44.71421520974035,-8.703459756788746,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8140324048329205,1.0896377837318638,False,False,False,False,0.1684011256703479,0.14715100535288456,False,False,False,False,-40868,-24600.31861012737,False,False,False,False,7297.55520700132,False,False,False,False
2023-02-24 00:00:00+00:00,5.035,5.36,4.9,5.36,30298,,,,,,,,,,,,,,,,,,,,,,,,,,5.174830286234958,5.652527098132626,5.9588298150270536,,,,,,,,,,,,,,,,,,,,,,,,,,5.652527098132626,5.5953957331315465,,#000000,,5.19426268297447,,44.92007648907752,-8.315735675405165,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8515925773830912,1.051787639238232,False,False,False,False,-0.05986721593751204,0.04364189470768626,False,False,False,False,-10570,-23561.03575011794,False,False,False,False,9001.291858334554,False,False,False,False
2023-03-03 00:00:00+00:00,4.6,5.0,4.4,4.57,33606,,,,,,,,,,,,,,,,,,,,,,,,,,4.977748352971499,5.530376798903761,5.845077945951988,,,,,,,,,,,,,,,,,,,,,,,,,,5.530376798903761,5.451067699275749,,#000000,,5.055961530844919,,43.633387027472004,-8.315735675405165,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.839999740143311,1.0567656937199135,False,False,False,False,-0.34282825441539394,-0.14959317985385384,False,False,False,False,-44176,-25088.07013899809,False,False,False,False,10823.862831791255,False,False,False,False
2023-03-10 00:00:00+00:00,4.85,4.85,4.48,4.6,11985,,,,,,,,,,,,,,,,,,,,,,,,,,4.947240080024873,5.496365655656188,5.811034080626755,,,,,,,,,,,,,,,,,,,,,,,,,,5.496365655656188,5.418213272102605,,#000000,,5.029551796308887,,43.79836120616902,-8.315735675405165,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8644950407262574,1.0338845107886536,False,False,False,False,-0.34282825441539394,-0.2462107171346239,False,False,False,False,-32191,-25614.213091664897,False,False,False,False,10909.87299239931,False,False,False,False
2023-03-17 00:00:00+00:00,4.32,4.88,4.32,4.7899,12110,,,,,,,,,,,,,,,,,,,,,,,,,,4.899063676039465,5.4557823838144435,5.772112802437074,,,,,,,,,,,,,,,,,,,,,,,,,,5.4557823838144435,5.375652954096995,,#000000,,4.989301200531584,,42.320032555322065,-8.315735675405165,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8393447776737117,1.0315756380951133,False,False,False,False,-0.34282825441539394,-0.2945194857750089,False,False,False,False,-44301,-26998.419529319348,False,False,False,False,10998.77128925862,False,False,False,False
2023-03-24 00:00:00+00:00,4.2002,4.84,4.1851,4.84,2446,,,,,,,,,,,,,,,,,,,,,,,,,,4.888461497278959,5.447179075307313,5.7639431771200735,,,,,,,,,,,,,,,,,,,,,,,,,,5.447179075307313,5.366527916568781,,#000000,,4.980385391323666,,40.936394021462405,-6.165132374931069,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8275074165246481,1.0215931326137726,False,False,False,False,-0.34282825441539394,-0.31867387009520143,False,False,False,False,-46747,-28461.27734196236,False,False,False,False,10365.232675239462,False,False,False,False
2023-03-31 00:00:00+00:00,3.95,4.27,3.91,4.27,29928,,,,,,,,,,,,,,,,,,,,,,,,,,4.711735702906651,5.318969055240736,5.646433977536193,,,,,,,,,,,,,,,,,,,,,,,,,,5.318969055240736,5.225712911894527,,#000000,,4.831312607695532,,39.28092650915434,-7.791136991246049,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8308411516265274,1.0736434858303512,False,False,False,False,-0.34282825441539394,-0.3307510622552977,False,False,False,False,-76675,-32032.664205520705,False,False,False,False,11814.32655114765,False,False,False,False
2023-04-07 00:00:00+00:00,3.55,3.98,3.49,3.84,181220,,,,,,,,,,,,,,,,,,,,,,,,,,4.131544306797394,4.732977756971149,5.069190648536196,,,,,,,,,,,,,,,,,,,,,,,,,,4.732977756971149,4.64457090410158,,#000000,,4.270648122801605,,37.13020695503019,-9.84743054781557,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8053469294375264,1.0903421904108246,False,False,False,False,-0.34282825441539394,-0.3367896583353458,False,False,False,False,-257895,-48763.20759770436,False,False,False,False,24362.894954766343,False,False,False,False
2023-04-14 00:00:00+00:00,3.32,3.7949,3.2484,3.72,23517,,,,,,,,,,,,,,,,,,,,,,,,,,4.085767971225724,4.676506126182303,5.010128403268462,,,,,,,,,,,,,,,,,,,,,,,,,,4.676506126182303,4.59080083355883,,#000000,,3.97107123425116,,35.08521950781119,-11.755512253655048,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8473885847792566,1.0617555766524598,False,False,False,False,-0.34282825441539394,-0.3398089563753699,False,False,False,False,-281412,-65996.45147935589,False,False,False,False,24300.236069228096,False,False,False,False
2023-04-21 00:00:00+00:00,3.64,4.0071,3.35,3.7,58748,,,,,,,,,,,,,,,,,,,,,,,,,,4.025074784537,4.576058823310509,4.897569806608039,,,,,,,,,,,,,,,,,,,,,,,,,,4.576058823310509,4.499567804818516,,#000000,,3.9600761931691597,,35.16801815112045,-11.755512253655048,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8533371641621509,1.0279227330736387,False,False,False,False,-0.2801335061086085,-0.3099712312419892,False,False,False,False,-222664,-77601.45507347767,False,False,False,False,26851.92228632231,False,False,False,False
2023-04-28 00:00:00+00:00,4.215,4.3868,3.4,3.5138,20393,,,,,,,,,,,,,,,,,,,,,,,,,,4.02390589315797,4.556870181841371,4.872238055802523,,,,,,,,,,,,,,,,,,,,,,,,,,4.556870181841371,4.484338043600622,,#000000,,3.977134049136496,,37.614878055767505,-11.755512253655048,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8508443275273359,1.0417314360875283,False,False,False,False,-0.1793477801540463,-0.24465950569801775,False,False,False,False,-202271,-86836.236179146,False,False,False,False,26373.483598446583,False,False,False,False
2023-05-05 00:00:00+00:00,3.66,4.42,3.58,4.26,56213,,,,,,,,,,,,,,,,,,,,,,,,,3.8866666666666667,4.007940551643071,4.500454017780041,4.8010554447024125,,,,,,,,,,,,,,,,,,,,,,,,,,4.500454017780041,4.299029170198048,,#000000,,3.925939315954194,,37.88876328800396,-11.755512253655048,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8854919255464038,0.9915688436344768,False,False,False,False,-0.06215359613742259,-0.15340655091772018,False,False,False,False,-258484,-99550.88535106111,False,False,False,False,28583.8181467098,False,False,False,False
2023-05-12 00:00:00+00:00,3.74,3.99,3.73,3.83,40417,,,,,,,,,,,,,,,,,,,,,,,,,3.8587822967332435,3.993434082783961,4.461620865839131,4.752624816177369,,,,,,,,,,,,,,,,,,,,,,,,,,4.461620865839131,4.266615515383426,,#000000,,3.914295095039427,,38.398399987826366,-15.033905406984744,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.886963320085999,1.014007427193954,False,False,False,False,-0.1355105378841234,-0.1444585444009218,False,False,False,False,-218067,-108329.85680653807,False,False,False,False,29460.350135842407,False,False,False,False
2023-05-19 00:00:00+00:00,3.64,3.88,3.6,3.73,45592,,,,,,,,,,,,,,,,,,,,,,,,,3.8100187031542236,3.970465283311666,4.415958995965768,4.697451333385784,,,,,,,,,,,,,,,,,,,,,,,,,,4.415958995965768,4.22347357895436,,#000000,,3.8871395207641983,,38.49717417865786,-14.903642326344844,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8719638615424751,1.0904697175653224,False,False,False,False,-0.19894346016947415,-0.17170100228519797,False,False,False,False,-263659,-119835.71926531302,False,False,False,False,30655.287162817043,False,False,False,False
2023-05-26 00:00:00+00:00,3.27,3.64,3.27,3.64,25090,,,,,,,,,,,,,,,,,,,,,,,,,3.7475328328711224,3.9461004894751897,4.383017616802052,4.6606623746635405,,,,,,,,,,,,,,,,,,,,,,,,,,4.383017616802052,4.184328328452976,,#000000,,3.8507059106819925,,37.627978871454154,-14.903642326344844,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8685506582872045,1.0815055285026565,False,False,False,False,-0.34282825441539394,-0.25726462835029595,False,False,False,False,-288749,-132347.8141345491,False,False,False,False,30243.04366927504,False,False,False,False
2023-06-02 00:00:00+00:00,3.3,3.39,3.08,3.27,22082,,,,,,,,,,,,,,,,,,,,,,,,,3.69030131190358,3.921401795015726,4.351965204566292,4.626648725307776,,,,,,,,,,,,,,,,,,,,,,,,,,4.351965204566292,4.147579259198343,,"rgba(239, 83, 80, 0.5)",1.159524027144037,3.81511335522157,-0.4442455207162193,37.14213328359641,-14.903642326344844,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8392294420441744,1.1265488870827451,False,False,False,False,-0.34282825441539394,-0.300046441382845,False,False,False,False,-266667,-142297.3834579158,False,False,False,False,29638.52191599541,False,False,False,False
2023-06-09 00:00:00+00:00,3.15,3.3,3.12,3.15,16141,,,,,,,,,,,,,,,,,,,,,,,,,3.651011830912821,3.902737857524166,4.329012071621353,4.601650641941265,,,,,,,,,,,,,,,,,,,,,,,,,,4.329012071621353,4.1211031004999015,,"rgba(239, 83, 80, 1.0)",1.1683392404929647,3.789364819953924,-0.5472424427721462,36.40770859893441,-14.903642326344844,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8408329860162975,1.1045544042195425,False,False,False,False,-0.34282825441539394,-0.3214373478991195,False,False,False,False,-282808,-152705.57727584796,False,False,False,False,28638.705477773525,False,False,False,False
2023-06-16 00:00:00+00:00,3.09,3.26,3.06,3.26,9082,,,,,,,,,,,,,,,,,,,,,,,,,3.629246160990664,3.8918941918440186,4.315905124623677,4.587446704479825,,,,,,,,,,,,,,,,,,,,,,,,,,4.315905124623677,4.106123045484546,,"rgba(239, 83, 80, 1.0)",1.176704417292498,3.77470586358839,-0.5818843318051301,35.725902793890135,-14.903642326344844,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8294581436429177,1.1073516106331949,False,False,False,False,-0.34282825441539394,-0.33213280115725674,False,False,False,False,-291890,-163015.53451467404,False,False,False,False,27190.06062756808,False,False,False,False
2023-06-23 00:00:00+00:00,2.8,3.15,2.66,3.15,144244,,,,,,,,,,,,,,,,,,,,,,,,,3.324067545186948,3.7043260583641593,4.100988624243211,4.358268447807727,,,,,,,,,,,,,,,,,,,,,,,,,,4.100988624243211,3.871912668900511,,"rgba(239, 83, 80, 1.0)",1.188938203373684,3.5435629609052923,-0.6254008482487885,34.49870886270487,-12.302318026395213,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.816916488222698,1.1150035688793718,False,False,False,False,-0.34282825441539394,-0.3374805277863253,False,False,False,False,-436134,-183246.53195803153,False,False,False,False,35860.72280330378,False,False,False,False
2023-06-30 00:00:00+00:00,2.8,2.91,2.65,2.91,41937,,,,,,,,,,,,,,,,,,,,,,,,,3.267837272973751,3.6578364861632573,4.0465436607317775,4.299573342761371,,,,,,,,,,,,,,,,,,,,,,,,,,4.0465436607317775,3.8179476906575394,,"rgba(239, 83, 80, 1.0)",1.2078534668524115,3.2662503738393958,-0.38601567709567824,33.62214176900112,-13.198268827484405,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8283693224125093,1.1500372300819062,False,False,False,False,-0.34282825441539394,-0.34015439110085965,False,False,False,False,-436134,-201978.93699817735,False,False,False,False,36310.817410466465,False,False,False,False
2023-07-07 00:00:00+00:00,2.98,3.24,2.66,2.78,40247,,,,,,,,,,,,,,,,,,,,,,,,,3.2397459745226302,3.62548114770812,4.004999666103628,4.2532213518762605,,,,,,,,,,,,,,,,,,,,,,,,,,4.004999666103628,3.7808620350526594,,"rgba(239, 83, 80, 0.5)",1.2289701237031587,3.2650932633661993,-0.2319773750944818,34.00428780668903,-13.198268827484405,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8361632118305234,1.1268739317365541,False,False,False,False,-0.24268771263786096,-0.2914210518693603,False,False,False,False,-395887,-216342.49722053457,False,False,False,False,36602.386491172656,False,False,False,False
2023-07-14 00:00:00+00:00,3.25,3.36,2.89,2.89,26304,,,,,,,,,,,,,,,,,,,,,,,,3.1666666666666665,3.235632821153642,3.6119867701239,3.984561275317615,4.229192680943939,,,,,,,,,,,,,,,,,,,,,,,,,,3.984561275317615,3.6456080428411526,,"rgba(239, 83, 80, 0.5)",1.243371994338906,3.165439348661425,0.06800913300571422,35.69686149201816,-13.198268827484405,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8419843012284398,1.103092026521966,False,False,False,False,-0.11973562512931703,-0.20557833849933865,False,False,False,False,-369583,-227693.64557456903,False,False,False,False,35839.54304738209,False,False,False,False
2023-07-21 00:00:00+00:00,3.16,3.2373,2.93,3.2,10262,,,,,,,,,,,,,,,,,,,,,,,,3.1505109719411473,3.2329141236975976,3.6062819583930734,3.976312943893372,4.219611666367984,,,,,,,,,,,,,,,,,,,,,,,,,,3.976312943893372,3.637126332858635,,"rgba(239, 83, 80, 0.5)",1.2545521156575774,3.1633906321551426,-0.0027026634548101246,36.60285890451913,-13.198268827484405,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8471546024936123,1.1189700488326293,False,False,False,False,-0.12183999232156781,-0.16370916541045322,False,False,False,False,-379845,-238964.1162727491,False,False,False,False,33944.91022905749,False,False,False,False
2023-07-28 00:00:00+00:00,3.08,3.35,2.95,3.35,33902,,,,,,,,,,,,,,,,,,,,,,,,3.1390395290533766,3.225872266915341,3.5889567297914815,3.9506652147794625,4.189575340877067,,,,,,,,,,,,,,,,,,,,,,,,,,3.9506652147794625,3.618821816283346,,"rgba(239, 83, 80, 0.5)",1.2747310375558096,3.1655904525986465,-0.06714393081913103,36.97603720165733,-16.155641386288764,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.846705681075564,1.1242611370962412,False,False,False,False,0.031788427300362174,-0.06596036905504551,False,False,False,False,-413747,-251910.99654884174,False,False,False,False,33941.73169357175,False,False,False,False
2023-08-04 00:00:00+00:00,3.06,3.23,3.06,3.06,30593,,,,,,,,,,,,,,,,,,,,,,,,3.1322668573106016,3.2197094003755726,3.5740473187260258,3.9285495057134416,4.16361149412013,,,,,,,,,,,,,,,,,,,,,,,,,,3.9285495057134416,3.6036369152491545,,"rgba(239, 83, 80, 0.5)",1.291742224619474,3.1652299808402256,-0.0814636069291801,37.17149046227591,-15.904624303303898,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.837340832002796,1.209891253405778,False,False,False,False,0.20216015399389764,0.06809989246942606,False,False,False,False,-444340,-266164.9968044831,False,False,False,False,33693.67749404792,False,False,False,False
2023-08-11 00:00:00+00:00,2.8885,3.116,2.88,3.09,24763,,,,,,,,,,,,,,,,,,,,,,,,3.0986588040967282,3.20842982893755,3.5587852069408346,3.908228636611266,4.140517047709413,,,,,,,,,,,,,,,,,,,,,,,,,,3.908228636611266,3.5829239048591583,,"rgba(239, 83, 80, 0.5)",1.316599758899848,3.1493349480096247,-0.19811255945206804,36.69904717508132,-15.904624303303898,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8150503532615462,1.1997774991905286,False,False,False,False,0.00460460589038936,0.03635224917990771,True,False,False,False,-469103,-281197.4414856325,False,False,False,False,33032.145827822154,False,False,False,False
2023-08-18 00:00:00+00:00,3.15,3.3,2.88,3.04,62582,,,,,,,,,,,,,,,,,,,,,,,,3.1024259597181976,3.1986436254768043,3.532200037357853,3.867975923105684,4.0927999403398845,,,,,,,,,,,,,,,,,,,,,,,,,,3.867975923105684,3.558809097199685,,"rgba(239, 83, 80, 0.5)",1.33488719599674,3.150012891380719,-9.657280972936379e-06,37.92806937446946,-15.0538481951521,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8123691443440201,1.199968982363027,False,False,False,False,0.21151997834071293,0.12393611376031032,False,False,False,False,-406521,-290480.6680422523,False,False,False,False,35221.02391465014,False,False,False,False
2023-08-25 00:00:00+00:00,3.23,3.3726,3.06,3.14,19781,,,,,,,,,,,,,,,,,,,,,,,3.2208666666666663,3.113679667318325,3.1993207239220083,3.526477761073376,3.8578233399613535,4.0802225429256085,,,,,,,,,,,,,,,,,,,,,,,,,,3.8578233399613535,3.499731783644556,,#000000,1.3489418382469187,3.1447542113120055,0.06319456204188884,39.26300654453381,-13.722791672640128,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8265365785546605,1.16054769655028,False,False,False,False,0.34282808465664916,0.23338209920847974,False,False,False,False,-386740,-297610.9889280114,False,False,False,False,34077.318439490875,False,False,False,False
2023-09-01 00:00:00+00:00,2.32,2.955,2.24,2.9,250205,,,,,,,,,,,,,,,,,,,,,,,2.5574492326762623,2.7814428565507257,3.0061748818798133,3.333796745260793,3.63381273266385,3.8371630168649276,,,,,,,,,,,,,,,,,,,,,,,,,,3.63381273266385,3.1916399109827283,,"rgba(239, 83, 80, 0.5)",1.3742098571985377,2.785052257625676,-0.3384142932679374,37.193399503683125,-13.722791672640128,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.802122922997486,1.14028390286019,False,False,False,False,-0.34282825441539394,-0.0547230776034571,False,False,False,False,-636945,-322746.8416000106,False,False,False,False,50086.77633286192,False,False,False,False
2023-09-08 00:00:00+00:00,2.21,2.34,2.19,2.25,24916,,,,,,,,,,,,,,,,,,,,,,,2.5311914981926202,2.753873514542832,2.98570228462503,3.31375240960096,3.6113103195458134,3.813093728839537,,,,,,,,,,,,,,,,,,,,,,,,,,3.6113103195458134,3.1681539592244654,,"rgba(239, 83, 80, 0.5)",1.4021235670893601,2.7604357802964676,-0.3925729466477096,35.42999304005098,-11.41280114623897,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7871553144325896,1.1830531572637337,False,False,False,False,-0.34282825441539394,-0.19877566600942553,False,False,False,False,-661861,-347866.4088888987,False,False,False,False,48222.27438227955,False,False,False,False
2023-09-15 00:00:00+00:00,2.08,2.33,2.05,2.19,125579,,,,,,,,,,,,,,,,,,,,,,,2.418342046053607,2.63001599185618,2.8861453032831337,3.215085399533717,3.501114532492251,3.6954707082364116,,,,,,,,,,,,,,,,,,,,,,,,,,3.501114532492251,3.0576956635758834,,"rgba(239, 83, 80, 0.5)",1.4309170410853567,2.64831083410202,-0.39716546646963796,33.83392437552599,-12.892892881595074,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7836555034073132,1.1911188891540494,False,False,False,False,-0.34282825441539394,-0.27080196021240976,False,False,False,False,-787440,-380427.41563786916,False,False,False,False,53952.4022058144,False,False,False,False
2023-09-22 00:00:00+00:00,1.7,2.0,1.6764,2.0,146088,,,,,,,,,,,,,,,,,,,,,,,2.256876137357792,2.467885322869411,2.752517085806815,3.087005352703009,3.36299655297429,3.5505081301910812,,,,,,,,,,,,,,,,,,,,,,,,,,3.36299655297429,2.9129647636504,,"rgba(239, 83, 80, 1.0)",1.470307223135222,2.4961979480458987,-0.5415180824236987,31.787770575496218,-14.78949628964827,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7589716703125847,1.2144432592699728,False,False,False,False,-0.34282825441539394,-0.3068151073139018,False,False,False,False,-933528,-421397.82929432334,False,False,False,False,60777.26130168,False,False,False,False
2023-09-29 00:00:00+00:00,1.742,1.8,1.71,1.8,12100,,,,,,,,,,,,,,,,,,,,,,,2.246291270023681,2.456571767167487,2.7424829914522846,3.0771163427960544,3.352275432027054,3.53922540106952,,,,,,,,,,,,,,,,,,,,,,,,,,3.352275432027054,2.9023272007560137,,"rgba(239, 83, 80, 0.5)",1.5069077895317136,2.485518985150499,-0.49340708855288,30.586601788821522,-15.863956844676743,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7808212837650195,1.1844278229315166,False,False,False,False,-0.34282825441539394,-0.3248216808646479,False,False,False,False,-921428,-458437.1011984475,False,False,False,False,57171.5382422963,False,False,False,False
