date,Close,High,Low,Open,Volume,aVWAP_peak_894,aVWAP_peak_851,aVWAP_peak_829,aVWAP_peak_815,aVWAP_peak_792,aVWAP_peak_782,aVWAP_peak_730,aVWAP_peak_699,aVWAP_peak_678,aVWAP_peak_667,aVWAP_peak_636,aVWAP_peak_597,aVWAP_peak_561,aVWAP_peak_538,aVWAP_peak_490,aVWAP_peak_470,aVWAP_peak_449,aVWAP_peak_427,aVWAP_peak_388,aVWAP_peak_374,aVWAP_peak_340,aVWAP_peak_326,aVWAP_peak_283,aVWAP_peak_265,aVWAP_peak_231,aVWAP_peak_173,aVWAP_peak_156,aVWAP_peak_126,aVWAP_peak_107,aVWAP_peak_67,aVWAP_peak_21,aVWAP_valley_876,aVWAP_valley_841,aVWAP_valley_817,aVWAP_valley_800,aVWAP_valley_754,aVWAP_valley_706,aVWAP_valley_693,aVWAP_valley_649,aVWAP_valley_604,aVWAP_valley_584,aVWAP_valley_530,aVWAP_valley_511,aVWAP_valley_456,aVWAP_valley_439,aVWAP_valley_412,aVWAP_valley_359,aVWAP_valley_330,aVWAP_valley_297,aVWAP_valley_263,aVWAP_valley_197,aVWAP_valley_167,aVWAP_valley_131,aVWAP_valley_115,aVWAP_valley_90,aVWAP_valley_36,aVWAP_valley_14,aVWAP_OB_bull_754,aVWAP_OB_bull_604,aVWAP_OB_bull_491,aVWAP_OB_bull_456,aVWAP_OB_bull_115,aVWAP_OB_bear_427,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-02-13 00:00:00+00:00,132.0764092047,133.6260952774,131.8606301313,133.0866475939,769867,,,,,,,,,,,,,,,,,,,,,,,,129.9685270128853,130.89921547240752,133.06221569365655,133.68730788690903,132.83622898404658,131.44598008117546,130.74979033334824,129.67582443967314,,,,,,,,,,,,,,,,,,,129.52080526625284,131.94856314117405,133.43522107179118,133.12663785938665,131.94018592598275,130.64341239346086,130.7107763680834,129.32362321234228,,,,,131.94018592598275,,131.435894696411,#000000,4.469548846436831,131.435894696411,0.14330630009774706,59.581257895222365,5.826592312177652,True,False,True,False,True,0.5977771089213881,0.0,0.0,0.0,0.0,0,0.9300098249818171,1.039241353357385,False,False,False,False,-0.029714456764457622,-0.05642864172044692,False,False,False,False,4444015,446195.52864856017,False,False,False,False,930208.7819192066,False,False,False,False
2023-02-14 00:00:00+00:00,132.0960254841,132.3216126972,130.9288568598,131.8410138519,871320,,,,,,,,,,,,,,,,,,,,,,,,130.07575932977338,130.91704104349387,133.05238457809722,133.6742671575582,132.8301384616072,131.44773116012146,130.75405285996206,129.68258125324596,,,,,,,,,,,,,,,,,,,129.6408574783072,131.94677673839246,133.42327347069056,133.1186562637968,131.93932996567824,130.64876940663063,130.71452502747664,129.33123420580628,,,,,131.93932996567824,,131.44983615003986,#000000,4.454576686439672,131.44983615003986,0.14506189466380506,59.9257227899913,6.26365838662953,True,False,True,False,True,0.6203076997168964,0.0,0.0,0.0,0.0,1,0.9019915841094776,1.0591442810717748,False,False,False,False,-0.06808618191640835,-0.06225741181842763,False,False,False,False,5315335,637142.1745839107,False,False,False,False,927899.417922375,False,False,False,False
2023-02-15 00:00:00+00:00,132.9297173587,133.1258801527,131.1250196538,131.478112683,937522,,,,,,,,,,,,,,,,,,,,,,,,130.21439194535117,130.94843248277192,133.04698463916154,133.66490344317,132.82744082907973,131.45300233014044,130.76130416543208,129.69190613786975,,,,,,,,,,,,,,,,,,,129.78959999015507,131.95187853703595,133.41532730127378,133.11405386359425,131.94196189855649,130.65755644414003,130.72082233822232,129.34140071252207,,,,,131.94196189855649,,131.4713104411548,#000000,4.449363828866184,131.4713104411548,0.3277787507696005,61.34326731059871,7.729104583170638,True,False,True,False,True,1.5844422051552094,0.0,0.0,0.0,0.0,1,0.9085565184768111,1.0545831204851472,False,False,False,False,-0.03920318882359968,-0.05073030032101365,False,False,False,False,6252857,857366.2853845417,False,False,False,False,928276.7740822819,False,False,False,False
2023-02-16 00:00:00+00:00,133.7437929538,135.5877232175,130.8405836025,133.0081824763,1603198,,,,,,,,,,,,,,,,,,,,,,,,130.50912501435513,131.03411022845444,133.05173542184,133.66151754547002,132.83332992908322,131.47129497048059,130.78104191926354,129.71353528918357,,,,,,,,,,,,,,,,,,,130.09420512791158,131.97943733702994,133.4150065539616,133.11702428458443,131.95617642352352,130.68089362144755,130.73783692153395,129.36425934885938,,,,,131.95617642352352,,131.5250331210614,#000000,4.440876709325513,131.5250331210614,0.4996220291545993,63.3459943766162,9.698596188846963,True,False,True,False,True,2.5205614212995933,0.0,0.0,0.0,0.0,1,0.9104799420738497,1.0304764758313543,False,False,False,False,0.050400881023792754,-0.00016470964861044907,False,False,False,False,7856055,1131824.6663498539,False,False,False,False,954744.2731378786,False,False,False,False
2023-02-17 00:00:00+00:00,133.4985894613,136.1075546216,132.8561563109,134.0380371448,1142521,,,,,,,,,,,,,,,,,,,,,,,134.15410013126666,130.7352083948002,131.11020956572074,133.06248797774825,133.66581441197064,132.84309827546494,131.48922349435134,130.7989903109738,129.73196372706232,,,,,,,,,,,,,,,,,,,130.32502488537716,132.0087216052727,133.4218034242654,133.1248996465738,131.97143823159158,130.70190037022505,130.75328201010748,129.38345155520543,,,,,131.97143823159158,,131.72244811870456,#000000,4.4225235564575325,131.72244811870456,0.401612635844986,64.04103538804513,10.4139535515246,True,False,True,False,True,2.217941774871818,0.0,0.0,0.0,0.0,1,0.9416433582881458,1.0140290982582185,False,False,False,False,0.11522731528244218,0.05753130281691586,False,False,False,False,6713534,1350715.2284537812,False,False,False,False,962108.0663481578,False,False,False,False
2023-02-21 00:00:00+00:00,132.6648975868,134.1066941227,131.6644673373,133.017990616,1067572,,,,,,,,,,,,,,,,,,,,,,,133.50581632189764,130.8489805563895,131.1481310155482,133.06022577343313,133.6589114780567,132.84288497238046,131.4974322599918,130.80894965692156,129.74386137338263,,,,,,,,,,,,,,,,,,,130.45047946177,132.01870369891623,133.41660822214246,133.12269519777382,131.9768569609215,130.71375862397318,130.76194249633227,129.39624026192558,,,,,131.9768569609215,,131.70426343127983,#000000,4.38996634990229,131.70426343127983,0.21882494738064764,62.402751053678045,10.4139535515246,True,False,True,False,False,1.1861101094780473,0.0,0.0,0.0,0.0,1,0.9345181862872342,1.022587546976808,False,False,False,False,0.03979597955028727,0.048663641183601565,False,False,False,False,5645962,1519156.2783183388,False,False,False,False,966243.9068835241,False,False,False,False
2023-02-22 00:00:00+00:00,133.3514673658,135.2346301882,132.8414441014,133.2435778291,1315060,,,,,,,,,,,,,,,,,,,,,,,133.61898649186625,131.03611248643537,131.21922208143118,133.06846673531186,133.66039329439135,132.85098595859512,131.5149697179037,130.82712342822165,129.76311372977526,,,,,,,,,,,,,,,,,,,130.64697390458247,132.04569753383674,133.42068540880308,133.12860195260285,131.99129250586859,130.73503932526168,130.77765159897547,129.41642389689608,,,,,131.99129250586859,,131.74833765004462,#000000,4.341859789699428,131.74833765004462,0.3692265050931932,62.40438271709316,10.4139535515246,True,False,True,False,False,2.005767231634703,0.0,0.0,0.0,0.0,1,0.9418065179627897,1.0026584006183168,False,False,False,False,0.09416007566996085,0.0714118584267812,False,False,False,False,6961022,1732562.7772078158,False,False,False,False,979922.9693586801,False,False,False,False
2023-02-23 00:00:00+00:00,132.2039150208,133.7437929538,131.2721417493,133.5770545789,787472,,,,,,,,,,,,,,,,,,,,,,,133.39761149091828,131.08609985776098,131.23791831039983,133.0641344264576,133.65303329822044,132.84876629678806,131.5190018998671,130.83283197053603,129.77058903172858,,,,,,,,,,,,,,,,,,,130.70653176088845,132.04892671239944,133.41441775034397,133.12490108352617,131.9932426362812,130.74189259567942,130.78266471432428,129.4245910789548,,,,,131.9932426362812,,131.74395028912204,#000000,4.330784262109991,131.74395028912204,0.10620818397771178,59.72983602131155,13.356481565513718,True,False,True,False,False,0.5744662829355249,0.0,0.0,0.0,0.0,1,0.9344952592219105,1.0117850692567203,False,False,False,False,0.02204961939404647,0.046730738910413835,False,False,False,False,6173550,1906719.1388859407,False,False,False,False,972375.8725210847,False,False,False,False
2023-02-24 00:00:00+00:00,131.5565778006,132.0764092047,130.5757638306,131.4879208227,754002,,,,,,,,,,,,,,,,,,,,,,,133.10076633598874,131.09679084236015,131.24036894185932,133.05378752916778,133.64045663269022,132.84188403925432,131.51850142285846,130.83479797341053,129.77499680686554,,,,,,,,,,,,,,,,,,,130.72839175902652,132.0434394711946,133.4025837141367,133.11649070582286,131.99060048633834,130.74447738239027,130.7844870308647,129.42975136731425,,,,,131.99060048633834,,131.72603367303196,#000000,4.3323073855934355,131.72603367303196,-0.03911446195980292,56.60701327282963,10.437650606582977,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9323177864524527,1.0214628623708617,False,False,False,False,-0.033455702110328854,0.006637518400042491,False,False,False,False,5419548,2044477.133439433,False,False,False,False,963812.1912457481,False,False,False,False
2023-02-27 00:00:00+00:00,133.3416592261,133.8271621412,131.8900545504,132.2725719987,1411814,,,,,,,,,,,,,,,,,,,,,,,133.0830836801995,131.2110647671568,131.28851140249816,133.05339370792228,133.63402653461316,132.8434542122791,131.53052234842593,130.84881549763037,129.79131949480293,,,,,,,,,,,,,,,,,,,130.8555869074988,132.05872215302313,133.39841107028204,133.11561288399932,131.99915257445028,130.7610142666743,130.79671578614716,129.44719931571242,,,,,131.99915257445028,,131.74803568254796,#000000,4.311589560288017,131.74803568254796,0.36961392573869817,57.55539270540617,10.437650606582977,True,False,True,False,False,1.950353084782538,0.0,0.0,0.0,0.0,1,0.9289729488413603,1.0217429748447693,False,False,False,False,0.05641926438302074,0.031528391391531616,False,False,False,False,6831362,2232198.108598671,False,False,False,False,981380.8896282678,False,False,False,False
2023-02-28 00:00:00+00:00,131.6007144293,133.6839993351,131.0405859404,132.5539155418,1245106,,,,,,,,,,,,,,,,,,,,,,,132.9259611667606,131.25575565004021,131.30762090364087,133.04388322801213,133.62021752147334,132.83777200096026,131.53457514424247,130.85590264361002,129.80155431790996,,,,,,,,,,,,,,,,,,,130.91406180063998,132.05939916115946,133.3861333570086,133.10762712299885,131.9999477205103,130.76959650379322,130.8030145672978,129.45855777628137,,,,,131.9999477205103,,131.7459753286082,#000000,4.292091126468192,131.7459753286082,-0.033843852571631694,54.933440904242445,9.066644281727193,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9276180807842516,1.0179511072770782,False,False,False,False,0.15718149867599554,0.09435494503376357,False,False,False,False,5586256,2363729.7906144094,False,False,False,False,991723.0508193162,False,False,False,False
2023-03-01 00:00:00+00:00,131.1290272808,132.8143261551,130.9030105221,130.9619714157,896249,,,,,,,,,,,,,,,,,,,,,,,132.78970038370377,131.26820404895435,131.31270004176542,133.03360934175535,133.6072400889055,132.83100783941086,131.5349813704345,130.85896642056767,129.80730328906802,,,,,,,,,,,,,,,,,,,130.93686019689753,132.0550893819321,133.3740848806301,133.09915915633533,131.9979444214788,130.7734568934786,130.80581310632223,129.46516404053295,,,,,131.9979444214788,,131.73831087659838,#000000,4.288805787050442,131.73831087659838,-0.14206369466252122,52.41269725147077,6.771901431192603,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9565948125363252,1.0111266529626823,False,False,False,False,0.148300582004476,0.12132776351911978,False,False,False,False,4690007,2454956.3478452167,False,False,False,False,987978.9703950293,False,False,False,False
2023-03-02 00:00:00+00:00,131.3746976706,131.8463848191,130.7457814726,131.0897200184,698070,,,,,,,,,,,,,,,,,,,,,,,132.67976570858988,131.26962363366445,131.3128216950935,133.0240758512986,133.5957773345737,132.82453282103958,131.53415255460104,130.86041749648652,129.81103393880937,,,,,,,,,,,,,,,,,,,130.94637715362776,132.04959003101177,133.36326801557817,133.0913398008127,131.99521359182376,130.77540091717722,130.8071950676648,129.46958384364268,,,,,131.99521359182376,,131.73000996797032,#000000,4.2650552514570865,131.73000996797032,-0.08330778299974698,51.18891838335806,5.685960131983876,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9697357894981871,1.0025392381743994,False,False,False,False,0.10844647930727865,0.1148871214131992,False,False,False,False,5388077,2569980.6871454045,False,False,False,False,976609.9911638517,False,False,False,False
2023-03-03 00:00:00+00:00,131.8169043723,131.9249993439,129.6893987963,131.2174686211,834487,,,,,,,,,,,,,,,,,,,,,,,132.55351216582847,131.26579476502502,131.31029584721037,133.01163679453717,133.58116034234638,132.81595380141155,131.53234246749005,130.86147438338568,129.81494562135833,,,,,,,,,,,,,,,,,,,130.9520365220514,132.04153605861146,133.3493680251711,133.0811480089625,131.99111954153722,130.77695412160344,130.80826821387777,129.47433338767857,,,,,131.99111954153722,,131.71893412165215,#000000,4.264854833770774,131.71893412165215,0.02297153231854014,51.21064704474407,5.6803022227624425,True,False,False,False,False,0.09003639053667811,0.0,0.0,0.0,0.0,1,0.9726961738759641,0.9927641344230773,False,False,False,False,0.07409441063078401,0.0944907660219916,False,False,False,False,6222564,2713219.24843382,False,False,False,False,971036.5405299752,False,False,False,False
2023-03-06 00:00:00+00:00,133.0550831371,133.9689769873,131.1978149899,131.3059099615,1024050,,,,,,,,,,,,,,,,,,,,,,,132.57065658490941,131.31887359716774,131.33604886534522,133.0094543830651,133.57505615454954,132.8154849003737,131.53917862857938,130.87003657855286,129.82544556939803,,,,,,,,,,,,,,,,,,,131.0128271425355,132.04908155988093,133.34472533304105,133.0789751831567,131.9955161455452,130.78706240282494,130.81579957189376,129.48566511334354,,,,,131.9955161455452,,131.73116986553902,#000000,4.265145746775872,131.73116986553902,0.31040282094973554,53.35660285870781,5.6803022227624425,True,False,True,False,False,1.6425756951697998,0.0,0.0,0.0,0.0,1,0.9900778150859407,0.9650171524246214,False,False,False,False,0.20035875979347123,0.14742476290773143,False,False,False,False,7246614,2890999.4347697487,False,False,False,False,973115.4997248782,False,False,False,False
2023-03-07 00:00:00+00:00,130.9521446001,133.3597144205,130.7556082882,133.1336976619,666733,,,,,,,,,,,,,,,,,,,,,,,132.52103073554878,131.32735141144596,131.34014022530508,133.002568170781,133.56618106301366,132.81093858114934,131.53972905947296,130.87245936400205,129.82979023124597,,,,,,,,,,,,,,,,,,,131.02746943552035,132.04656991539363,133.33654515105096,133.07322519221907,131.99435054320506,130.79007567097864,130.81801015837613,129.49063107347823,,,,,131.99435054320506,,131.72865094012863,#000000,4.267713974110552,131.72865094012863,-0.1819490117517663,51.00481938050127,5.605722945216279,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9835635032884708,0.978582283368075,False,False,False,False,0.162503689558992,0.1549642262333617,False,False,False,False,6579881,3035661.456935641,False,False,False,False,961100.4997356674,False,False,False,False
2023-03-08 00:00:00+00:00,130.9030105221,131.3845244862,130.2937479553,131.0405859404,758576,,,,,,,,,,,,,,,,,,,,,,,132.42106863176602,131.31549711101047,131.33389853945255,132.98993146690108,133.55177085263642,132.80202196138256,131.53690432453652,130.87241901030856,129.83251657299058,,,,,,,,,,,,,,,,,,,131.02345378698038,132.03722673642068,133.32270313591,133.06285807211182,131.98946320289704,130.79034202693074,130.8181319617711,129.4941344198744,,,,,131.98946320289704,,131.71731422434593,#000000,4.255083174020992,131.71731422434593,-0.1913719823898101,49.359279676042846,4.035893586291479,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9893030923556937,0.985503632634949,False,False,False,False,0.07633232481650623,0.11564827552493397,False,False,False,False,5821305,3144902.380193067,False,False,False,False,953158.3624911314,False,False,False,False
2023-03-09 00:00:00+00:00,130.0873848279,132.5244350951,129.9055887394,131.3255635926,954712,,,,,,,,,,,,,,,,,,,,,,,132.30966094372542,131.30074753005493,131.32592710413277,132.97408086512144,133.53370970172773,132.79079328280514,131.53327159846282,130.87227910970154,129.8358567508567,,,,,,,,,,,,,,,,,,,131.01804094104884,132.02546594403987,133.30535182088994,133.0498228952811,131.98325688281068,130.79057342674625,130.8182075977276,129.49844988358967,,,,,131.98325688281068,,131.70385272227782,#000000,4.2421538589843095,131.70385272227782,-0.38104886058160264,46.96968209841605,1.7680998270250257,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9892060924703557,0.973923308530018,False,False,False,False,0.10273440834716824,0.1091913419360511,False,False,False,False,4866593,3212419.6594011816,False,False,False,False,953219.2894522635,False,False,False,False
2023-03-10 00:00:00+00:00,128.7705915383,130.7064742103,128.3971725458,130.3821892957,960693,,,,,,,,,,,,,,,,,,,,,,,132.10992363377906,131.24003430166044,131.29346861180932,132.94697191194692,133.50547602646765,132.7707649744549,131.5215881030658,130.86562064338594,129.83404490208056,,,,,,,,,,,,,,,,,,129.2914127648,130.96848198252684,131.9987237312379,133.27732995530104,133.02778355065175,131.96872159689013,130.78345329994642,130.8126951685225,129.4977835907429,,,,,131.96872159689013,,131.53968215273724,"rgba(239, 83, 80, 0.5)",4.219361104532215,131.53968215273724,-0.6562819691973795,43.547740842743124,-1.417383053719611,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9632507500604263,0.996480168733131,False,False,False,False,-0.013513149082674418,0.047839096426688335,True,False,False,False,3905900,3239614.966875645,True,False,False,False,953512.37614041,True,False,False,False
2023-03-13 00:00:00+00:00,130.3134015865,131.6007144293,128.4364798081,128.4364798081,797786,,,,,,,,,,,,,,,,,,,,,,,132.00610096796726,131.2125417437967,131.27808410975288,132.92977668127583,133.48685102989683,132.7582110318484,131.5155349525392,130.86301086030267,129.83482434204296,,,,,,,,,,,,,,,,,,129.6659037061248,130.94865579995727,131.98356140646717,133.2591133051205,133.01367713810083,131.96045475411356,130.78083457831048,130.81061515074623,129.49943368050123,,,,,131.96045475411356,,131.54484362438134,#000000,4.172733313880481,131.54484362438134,-0.29511640098948894,44.29503196206271,-1.417383053719611,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9681176145884812,0.9894859942100575,False,False,False,False,0.01901359244319459,0.03342634443494146,False,False,False,False,4703686,3297029.517194247,False,False,False,False,947405.4594290213,False,False,False,False
2023-03-14 00:00:00+00:00,132.6423568822,133.0550831371,130.8121124779,131.1978149899,675740,,,,,,,,,,,,,,,,,,,,,,,132.0130207856001,131.2319865334723,131.28785230752126,132.92588586839545,133.4807481278272,132.75586304576967,131.51791447196086,130.8668576621708,129.84026240705256,,,,,,,,,,,,,,,,,,130.3610002570552,130.97227105275917,131.98482412477583,133.25382120313182,133.01022765635042,131.96124353269207,130.78544127516383,130.81404799199416,129.50544891507118,,,,,131.96124353269207,,131.587150956598,#000000,4.0938049592091765,131.587150956598,0.2577567656779223,48.27131836029507,-1.417383053719611,False,False,False,False,True,1.2612106262615583,0.0,0.0,0.0,0.0,1,0.9822627833655801,0.9730650559940687,False,False,False,False,0.1536413948228659,0.09353386962890368,False,False,False,False,5379426,3378692.1243631,False,False,False,False,936751.9120004323,False,False,False,False
2023-03-15 00:00:00+00:00,132.7013177757,132.7799323005,130.3035747709,131.679328954,1073912,,,,,,,,,,,,,,,,,,,,,,,132.007687533673,131.25376020091684,131.2988101163945,132.91783394036088,133.46939861763545,132.75064737894436,131.52027252518965,130.87179992356545,129.84796204517107,,,,,,,,,,,,,,,,,,130.8407756984545,131.00077535192423,131.98422145376762,133.24366481653632,133.00324395271588,131.96104733958123,130.79143326905398,130.81850231832453,129.5140912846363,,,,,131.96104733958123,,131.61644043149144,#000000,4.007557905822239,131.61644043149144,0.2707078399621971,50.999974184907344,-4.622064358346378,False,False,False,False,True,1.3341762948877118,0.0,0.0,0.0,0.0,1,0.9917241009602907,0.972128437588959,False,False,False,False,0.12580049086920872,0.1096671802490562,False,False,False,False,6453338,3499266.4724272923,False,False,False,False,942130.7389808075,False,False,False,False
2023-03-16 00:00:00+00:00,133.7233065975,134.2539546395,131.9839602374,132.573569173,738103,,,,,,,,,,,,,,,,,,,,,,,132.06211324319193,131.29724342351415,131.32230765814785,132.92005484193163,133.46865373822146,132.75310468109421,131.52735409426663,130.87961115155957,129.85674057049582,,,,,,,,,,,,,,,,,,131.2717984398492,131.04735628000364,131.99393772307033,133.2440668355584,133.00464478510793,131.9665845814084,130.80051395682923,130.8253577655554,129.52340022541404,,,,,131.9665845814084,,131.6536024441789,"rgba(38, 166, 154, 0.5)",3.917249846209671,131.6536024441789,0.528356432338304,54.15837605189442,-1.745201796702986,True,False,True,False,True,2.6012722700043476,0.0,0.0,0.0,0.0,1,1.0110835745702298,0.9640977760289521,False,False,False,False,0.23951401431221267,0.17459059728063442,False,False,False,False,7191441,3644057.63037132,False,False,False,False,934129.6511776386,False,False,False,False
2023-03-17 00:00:00+00:00,132.0330943154,133.615211626,131.8562116347,133.5857311792,1112423,,,,,,,,,,,,,,,,,,,,,,,132.08795455212004,131.33425789426815,131.34260903983167,132.9166035023715,133.4614208730204,132.75147982634118,131.53309574556772,130.8873717069201,129.866779207031,,,,,,,,,,,,,,,,,,131.52707785332913,131.0900734197772,131.99944004958436,133.23825007375373,133.00131770763434,131.96984853408188,130.80966953410038,130.83225127810775,129.53433703591793,,,,,131.96984853408188,,131.67687987965326,#000000,3.817512829266078,131.67687987965326,0.0933106060615998,53.36641680772794,-1.745201796702986,True,False,True,False,True,0.412229365360254,0.0,0.0,0.0,0.0,1,1.0017356820041403,0.9666335021899173,False,False,False,False,0.21142813212783984,0.19300936470423713,False,False,False,False,6079018,3739546.2723175427,False,False,False,False,941121.5472098881,False,False,False,False
2023-03-20 00:00:00+00:00,133.1533512931,134.7207283802,132.3377255988,132.4949546483,813090,,,,,,,,,,,,,,,,,,,,,,,132.14219225191056,131.37973291974862,131.3682257420541,132.91952311297032,133.4611083520859,132.75454517684312,131.54112080784816,130.89614233003846,129.87656525299184,,,,,,,,,,,,,,,,,,131.77434233956518,131.13871110479076,132.01048117338328,133.23919331235908,133.0032543175825,131.9762159821613,130.81983579717584,130.8399587306679,129.54469610960564,,,,,131.9762159821613,,131.70476915632128,#000000,3.7491868701362456,131.70476915632128,0.38637234871306475,54.36301250696788,-1.6221629373224857,True,False,True,False,True,1.8085845660022528,0.0,0.0,0.0,0.0,1,1.0341747594300477,0.9484072620430919,False,False,False,False,0.26999826455672027,0.2315038146304787,False,False,False,False,6892108,3863176.1439913646,False,False,False,False,936100.7022212651,False,False,False,False
2023-03-21 00:00:00+00:00,131.0209323092,133.782267491,130.5492451608,133.6446920727,1085242,,,,,,,,,,,,,,,,,,,,,,,132.12352331412546,131.39125505307635,131.3750120334018,132.9105163515734,133.44902772654598,132.7484980104437,131.54250429760134,130.90025393069413,129.88358342048883,,,,,,,,,,,,,,,,,,131.77580876898665,131.15632521746082,132.0081310236956,133.22822056888413,132.99547753777262,131.97508445198486,130.82485329370087,130.84372062569312,129.5526693679203,,,,,131.97508445198486,,131.70469249966945,#000000,3.5633642555860483,131.70469249966945,-0.19188613384039294,51.914604040096634,-1.6221629373224857,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0179946902253902,0.9648258715286608,False,False,False,False,0.170245927646953,0.20087487113871585,False,False,False,False,5806866,3939399.2755995463,False,False,False,False,941949.3805655292,False,False,False,False
2023-03-22 00:00:00+00:00,129.9006753316,131.8365580035,129.8515412536,130.9816250469,681140,,,,,,,,,,,,,,,,,,,,,,,132.07301327580393,131.37611751335405,131.36644209481156,132.8987205376728,133.4358870936753,132.73985318914112,131.53889806791793,130.89917988415098,129.88507170630044,,,,,,,,,,,,,,,,,,131.66887571077376,131.14577105386846,131.9985575517479,133.21550777337092,132.98564409072287,131.9697592662439,130.8238921898839,130.842937050375,129.55484755104087,,,,,131.9697592662439,,131.68994308893645,"rgba(239, 83, 80, 0.5)",3.3872472115371166,131.68994308893645,-0.5282365430081707,48.912724288020435,-1.6221629373224857,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9848866965847086,0.9892531673879635,False,False,False,False,0.07667668649010993,0.1387757788144129,False,False,False,False,5125726,3985921.8922427013,False,False,False,False,931721.5617198222,False,False,False,False
2023-03-23 00:00:00+00:00,128.8786865098,131.2469490679,128.6035356732,129.79258036,612466,,,,,,,,,,,,,,,,,,,,,,,132.00384535154146,131.3481300786004,131.35027338019438,132.88398587438752,133.42032960828084,132.72880969269602,131.5326355323089,130.89574231997858,129.8844335816112,,,,,,,,,,,,,,,,,,131.51899419984304,131.12236178614577,131.98453700150867,133.20015793526233,132.97346308285702,131.9618572526304,130.8202515260412,130.84010261629854,129.55489065465483,,,,,131.9618572526304,,131.66804452638004,"rgba(239, 83, 80, 0.5)",3.1357666455277498,131.66804452638004,-0.8895298444985544,45.75829437114898,2.0355885857117144,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9979693263212082,0.9782432752814543,False,False,False,False,0.012507228030308383,0.07564150342236063,False,False,False,False,4513260,4006601.8180371053,False,False,False,False,919201.7357700254,False,False,False,False
2023-03-24 00:00:00+00:00,131.3059099615,131.6498485072,128.5347479641,128.7411110915,692991,,,,,,,,,,,,,,,,,,,,,,,131.9580407979666,131.33341011478925,131.34163939193186,132.87206662458703,133.40705626644566,132.72002823534348,131.52890908374314,130.89457281504536,129.8858626819602,,,,,,,,,,,,,,,,,,131.44236303147548,131.11197975948727,131.9748567366207,133.1873173912157,132.9634911797312,131.95640471776434,130.81918710149446,130.83923560510743,129.55701829978958,,,,,131.95640471776434,,131.65519110191659,#000000,2.9522715950034994,131.65519110191659,-0.11830928462263629,47.166981293415716,2.0355885857117144,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9865895174859877,0.9838616286599022,False,False,False,False,0.024151305846430212,0.04989640463439542,False,False,False,False,5206251,4053646.8839964345,False,False,False,False,910330.7265241421,False,False,False,False
2023-03-27 00:00:00+00:00,131.1388540964,133.0452563215,131.0700663872,131.679328954,785759,,,,,,,,,,,,,,,,,,,,,,,131.95115631003787,131.34144748544142,131.34628636196777,132.86575765370068,133.39857653675492,132.71572627231163,131.5298129624777,130.89741165138238,129.89078582539318,,,,,,,,,,,,,,,,,,131.46657423411637,131.1237906430737,131.97322011132493,133.17962526494662,132.95798260868287,131.9555431935396,130.82265294475914,130.84184044893175,129.56262406973568,,,,,131.9555431935396,,131.65671192103213,#000000,2.8341940990314622,131.65671192103213,-0.18271784025275473,47.889491520996245,2.0355885857117144,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0298331653112862,0.9675793639528991,False,False,False,False,0.162503689558992,0.10620004709669371,False,False,False,False,4420492,4068032.9669769662,False,False,False,False,905445.5607780972,False,False,False,False
