date,Open,High,Low,Close,Volume,aVWAP_peak_859,aVWAP_peak_822,aVWAP_peak_788,aVWAP_peak_728,aVWAP_peak_709,aVWAP_peak_625,aVWAP_peak_577,aVWAP_peak_543,aVWAP_peak_528,aVWAP_peak_495,aVWAP_peak_474,aVWAP_peak_436,aVWAP_peak_412,aVWAP_peak_409,aVWAP_peak_364,aVWAP_peak_347,aVWAP_peak_276,aVWAP_peak_263,aVWAP_peak_233,aVWAP_peak_204,aVWAP_peak_154,aVWAP_peak_140,aVWAP_peak_97,aVWAP_peak_48,aVWAP_peak_24,aVWAP_valley_828,aVWAP_valley_812,aVWAP_valley_750,aVWAP_valley_716,aVWAP_valley_637,aVWAP_valley_636,aVWAP_valley_612,aVWAP_valley_588,aVWAP_valley_570,aVWAP_valley_556,aVWAP_valley_540,aVWAP_valley_509,aVWAP_valley_443,aVWAP_valley_427,aVWAP_valley_382,aVWAP_valley_348,aVWAP_valley_309,aVWAP_valley_293,aVWAP_valley_257,aVWAP_valley_216,aVWAP_valley_162,aVWAP_valley_132,aVWAP_valley_102,aVWAP_valley_17,aVWAP_OB_bull_828,aVWAP_OB_bull_750,aVWAP_OB_bull_309,aVWAP_OB_bear_474,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-05 16:00:00+00:00,10.92,10.95,10.675,10.89,847.0,,,,,,,,,,,,,,,,,,,,,,,11.174325538199202,12.559675342800318,13.886586134151877,,,,,,,,,,,,,,,,,,,,,,,10.807883861685767,13.902344924735054,,,,,12.466163160314442,"rgba(239, 83, 80, 0.5)",1.72206394080366,12.27420495982299,-0.8038057861992064,39.485197533815025,-8.669202350815702,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-761.0,-194.70302553508483,False,False,False,False,501.15356669242976,False,False,False,False
2025-03-05 17:00:00+00:00,10.89,11.08,10.845,11.045,100.0,,,,,,,,,,,,,,,,,,,,,,,11.172656980779097,12.554217690622716,13.881599671768031,,,,,,,,,,,,,,,,,,,,,,,10.810554577895097,13.89758237804778,,,,,12.463322259822544,"rgba(239, 83, 80, 0.5)",1.7260166086493343,12.271453938681885,-0.7105690249653082,41.00140143159169,-8.669202350815702,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-661.0,-201.9324359919052,False,False,False,False,494.93413154991146,False,False,False,False
2025-03-05 18:00:00+00:00,11.045,11.05,10.825,11.015,697.0,,,,,,,,,,,,,,,,,,,,,,,11.160233736376021,12.51657608572657,13.846999058732802,,,,,,,,,,,,,,,,,,,,,,,10.82472259180415,13.86451467037468,,,,,12.442609228602846,"rgba(239, 83, 80, 0.5)",1.7285955659525007,12.251453997815632,-0.7152939774748953,41.76252640941231,-13.223442280222372,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1358.0,-219.8559641160617,False,False,False,False,498.0669357119283,False,False,False,False
2025-03-05 19:00:00+00:00,11.01,11.235,10.965,11.085,390.0,,,,,,,,,,,,,,,,,,,,,,,11.158137052909181,12.498001485303313,13.82886198233518,,,,,,,,,,,,,,,,,,,,,,,10.838055274475082,13.847160148676585,,,,,12.434043188739867,"rgba(239, 83, 80, 0.5)",1.7281270703195373,12.243456451981622,-0.6703537441650157,43.07801597304248,-11.584592281269657,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-968.0,-231.45509645534756,False,False,False,False,496.3914793443015,False,False,False,False
2025-03-05 20:00:00+00:00,11.085,11.225,10.955,11.215,501.0,,,,,,,,,,,,,,,,,,,,,,,11.157087455480806,12.475446088284071,13.806218504057954,,,,,,,,,,,,,,,,,,,,,,,10.855552515760674,13.8254756743546,,,,,12.42395604758762,"rgba(239, 83, 80, 0.5)",1.7238443001533486,12.234204713577865,-0.5912394254441655,45.43864579828635,-9.06657042977126,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-467.0,-235.10695542503208,False,False,False,False,496.462929276948,False,False,False,False
2025-03-06 15:00:00+00:00,10.6,10.905,10.56,10.765,357.0,,,,,,,,,,,,,,,,,,,,,,,11.145718134236452,12.455307865997957,13.788004658471309,,,,,,,,,,,,,,,,,,,,,,,10.850981287083522,13.808036774650265,,,,,12.409609744087902,"rgba(239, 83, 80, 0.5)",1.7250249978603964,12.220238498987078,-0.8436042960490752,42.9661914306539,-9.06657042977126,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-824.0,-244.2370801471246,False,False,False,False,494.3007133191658,False,False,False,False
2025-03-06 16:00:00+00:00,10.77,10.845,10.515,10.515,623.0,,,,,,,,,,,,,,,,,,,,,,,11.12189092912229,12.418910860012554,13.755517857240987,,,,,,,,,,,,,,,,,,,,,,,10.835983274741663,13.776915258138596,,,,,12.381843635851217,"rgba(239, 83, 80, 0.5)",1.7286234485934309,12.193059765024413,-0.9707491625141604,39.65283215824183,-5.744734910240787,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1447.0,-262.8845672766265,False,False,False,False,496.2960510971633,False,False,False,False
2025-03-06 17:00:00+00:00,10.51,10.57,10.365,10.47,478.0,,,,,,,,,,,,,,,,,,,,,,,11.099723858180184,12.389597310864485,13.729816144598018,,,,,,,,,,,,,,,,,,,,,,,10.818169116404796,13.752280116931733,,,,,12.357917309395841,"rgba(239, 83, 80, 0.5)",1.7306924797489236,12.169492182503653,-0.9819723621554087,37.158639174400534,-8.089822992880741,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1925.0,-288.6537987917175,False,False,False,False,496.0123913902305,False,False,False,False
2025-03-06 18:00:00+00:00,10.47,10.505,10.275,10.415,72.0,,,,,,,,,,,,,,,,,,,,,,,11.09615872455583,12.385099961312044,13.725897201300503,,,,,,,,,,,,,,,,,,,,,,,10.81512713427929,13.7485227196108,,,,,12.354161148211693,"rgba(239, 83, 80, 1.0)",1.7308937648582725,12.165784089746504,-1.011491360874976,35.12688693832492,-10.01303438188868,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1997.0,-315.1397864073498,False,False,False,False,489.43855586480055,False,False,False,False
2025-03-06 19:00:00+00:00,10.415,10.605,10.275,10.365,455.0,,,,,,,,,,,,,,,,,,,,,,,11.07495987232102,12.357376961299765,13.701466300152441,,,,,,,,,,,,,,,,,,,,,,,10.797608095971256,13.725088555507485,,,,,12.331299957050394,"rgba(239, 83, 80, 1.0)",1.7306086832136358,12.143261199209794,-1.0275351189777173,33.420411706309295,-11.673799095770896,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2452.0,-348.2694021219645,False,False,False,False,488.90462476612146,False,False,False,False
2025-03-06 20:00:00+00:00,10.36,10.49,10.285,10.445,883.0,,,,,,,,,,,,,,,,,,,,,,,11.036896084628781,12.3055216706305,13.654950862045991,,,,,,,,,,,,,,,,,,,,,,,10.766991574279377,13.680426148632511,,,,,12.288957268043433,"rgba(239, 83, 80, 0.5)",1.7270853226496174,12.10165770995306,-0.9592216946244951,33.62798390341216,-11.673799095770896,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1569.0,-367.1954579030193,False,False,False,False,495.014630583701,False,False,False,False
2025-03-07 15:00:00+00:00,10.37,10.49,10.125,10.22,158.0,,,,,,,,,,,,,,,,,,,,,,,11.029243130494008,12.29592479400749,13.646442408390877,,,,,,,,,,,,,,,,,,,,,,,10.7602384909181,13.672252641982816,,,,,12.280820293158659,"rgba(239, 83, 80, 1.0)",1.7286551352356547,12.093628669418104,-1.0838649255293396,32.01555345229704,-13.34759725915022,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1727.0,-388.27769886576317,False,False,False,False,489.78959755139556,False,False,False,False
2025-03-07 16:00:00+00:00,10.215,10.26,9.815,9.905,221.0,,,,,,,,,,,,,,,,,,,,,,,11.01482831717248,12.280777969599555,13.633612055813359,,,,,,,,,,,,,,,,,,,,,,,10.745695326354326,13.659931222784628,,,,,12.26696897834487,"rgba(239, 83, 80, 1.0)",1.7312013430245812,12.079820380351663,-1.2562492451351936,29.064437175276066,-16.26761686738142,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1948.0,-412.45943996861956,False,False,False,False,485.6223169692034,False,False,False,False
2025-03-07 17:00:00+00:00,9.905,10.325,9.885,10.11,750.0,,,,,,,,,,,,,,,,,,,,,,,10.973875861792528,12.233302762087773,13.592069054873258,,,,,,,,,,,,,,,,,,,,,,,10.707056863377403,13.619998526532402,,,,,12.225260613732672,"rgba(239, 83, 80, 1.0)",1.7269509714110827,12.038474164899178,-1.11669306009506,30.3039813998056,-16.26761686738142,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1198.0,-424.6383633799588,False,False,False,False,489.7211957758824,False,False,False,False
2025-03-07 18:00:00+00:00,10.11,10.48,10.1,10.435,300.0,,,,,,,,,,,,,,,,,,,,,,,10.962615363414441,12.216894206161365,13.576810970081592,,,,,,,,,,,,,,,,,,,,,,,10.698349601175481,13.605312394335378,,,,,12.21199650703365,"rgba(239, 83, 80, 0.5)",1.7061491279624041,12.02550330374259,-0.9322182203627617,35.22049917791617,-19.683802242439242,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-898.0,-431.97730348259506,False,False,False,False,486.7797818878842,False,False,False,False
2025-03-07 19:00:00+00:00,10.435,10.48,10.23,10.3,400.0,,,,,,,,,,,,,,,,,,,,,,,10.94816928225248,12.19543409614031,13.556677721854575,,,,,,,,,,,,,,,,,,,,,,,10.687309218559216,13.585924259050552,,,,,12.194702915571426,"rgba(239, 83, 80, 1.0)",1.684085492469421,12.008617752399372,-1.014567110778906,37.31774770191491,-17.778805400956195,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1298.0,-445.40401195573315,False,False,False,False,485.4343589128783,False,False,False,False
2025-03-07 20:00:00+00:00,10.29,10.455,10.195,10.4,1174.0,,,,,,,,,,,,,,,,,,,,,,,10.910222090132928,12.135617982698326,13.499244395964277,,,,,,,,,,,,,,,,,,,,,,,10.659574170051826,13.530553685079918,,,,,12.147042464785454,"rgba(239, 83, 80, 0.5)",1.654992242980115,11.962290202101661,-0.9439864197118366,39.91442155951755,-15.36097788180902,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-124.0,-440.421004018435,False,False,False,False,496.10979520880267,False,False,False,False
2025-03-10 14:00:00+00:00,9.46,9.46,9.165,9.23,1811.0,,,,,,,,,,,,,,,,,,,,,,,10.76535438302899,11.999874269236502,13.385941101659265,,,,,,,,,,,,,,,,,,,,,,,10.504850208216792,13.42137179723851,,,,,12.015478351876013,"rgba(255, 0, 0, 1.0)",1.6480889096326337,11.83000103519924,-1.5775854203028352,34.92060028145936,-15.36097788180902,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1935.0,-463.5927713979941,False,False,False,False,516.4956898567282,False,False,False,False
2025-03-10 15:00:00+00:00,9.235,9.32,9.23,9.255,349.0,,,,,,,,,,,,,,,,,,,,,,,10.74007322816865,11.975035608824042,13.36471694629881,,,,,,,,,,,,,,,,,,,,,,,10.478597355720485,13.400891220385283,,,,,11.991862871879455,"rgba(255, 0, 0, 1.0)",1.6331645150851655,11.806312837133808,-1.562189732612922,31.857549600661848,-12.12723737676209,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-1586.0,-480.9944338569399,False,False,False,False,513.8988574558487,False,False,False,False
2025-03-10 16:00:00+00:00,9.255,9.255,9.255,9.255,0.0,,,,,,,,,,,,,,,,,,,,,,,10.74007322816865,11.975035608824042,13.36471694629881,,,,,,,,,,,,,,,,,,,,,,,10.478597355720485,13.400891220385283,,,,,11.991862871879455,"rgba(255, 0, 0, 1.0)",1.6168120729631228,11.806312837133808,-1.5779897242219558,29.815515813463506,-13.990005410473081,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8422265340771283,1.071307300509338,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-1586.0,-498.1263030994679,False,False,False,False,505.93143330924636,False,False,False,False
2025-03-10 17:00:00+00:00,9.255,9.255,8.54,8.575,1215.0,,,,,,,,,,,,,,,,,,,,,,,10.631790289901437,11.87730058509071,13.28407215298231,,,,,,,,,,,,,,,,,,,,,,,10.362376555448554,13.323066217499012,,,,,11.895721160184404,"rgba(255, 0, 0, 1.0)",1.6288068423633792,11.709229204348249,-1.9242485498160855,26.155210011549112,-17.417329701006672,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8294555049172465,1.0654833293355723,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-2801.0,-533.8297712684683,False,False,False,False,516.9247444207309,False,False,False,False
2025-03-10 18:00:00+00:00,8.575,8.665,8.42,8.43,2183.0,,,,,,,,,,,,,,,,,,,,,,,10.438855482601952,11.70108984792634,13.137351559643346,,,,,,,,,,,,,,,,,,,,,,,10.157967752234994,13.181255213389418,,,,,11.723303971159211,"rgba(255, 0, 0, 1.0)",1.6361684586940486,11.535061881149446,-1.8977641725399312,23.335717382560517,-20.062863311310462,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8278217109992811,1.0772825305535587,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-4984.0,-602.8246585356239,False,False,False,False,542.7553685382389,False,False,False,False
2025-03-10 19:00:00+00:00,8.43,8.525,8.295,8.385,2069.0,,,,,,,,,,,,,,,,,,,,,,,10.277567315909643,11.545400597532328,13.003451565880876,,,,,,,,,,,,,,,,,,,,,,,9.992079281746937,13.051541705471093,,,,,11.574008093308176,"rgba(255, 0, 0, 1.0)",1.6405066729959312,11.38474349284045,-1.828546961873827,21.33420197645462,-22.016950177092653,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8241639697950377,1.082224619441448,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-7053.0,-702.8273770079398,False,False,False,False,566.4180760027623,True,False,False,False
2025-03-11 14:00:00+00:00,8.835,9.03,8.21,8.48,3649.0,,,,,,,,,,,,,,,,,,,,,,,10.068758310388827,11.317064033462467,12.793029023048351,,,,,,,,,,,,,,,,,,,,,,8.573333333333334,9.789488534084684,12.846987936976857,,,,,10.898110195215756,"rgba(239, 83, 80, 1.0)",1.636477944569709,10.802825760063817,-1.4194054785593664,21.28855418628448,-22.29363283629672,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8290204419236675,1.064161644806806,False,False,False,False,-0.32163843909642975,-0.3322333467559119,False,False,False,False,-3404.0,-744.7060223256462,False,False,False,False,614.210043816673,False,False,False,False
2025-03-11 15:00:00+00:00,8.475,8.9,8.43,8.65,591.0,,,,,,,,,,,,,,,,,,,,,,,10.041346590722023,11.28440812139109,12.761476737927618,,,,,,,,,,,,,,,,,,,,,,8.58541352201258,9.76395677949895,12.816239898770247,,,,,10.875473608387082,"rgba(239, 83, 80, 1.0)",1.6217696290564108,10.779453989416812,-1.3130434503547739,23.51834910804051,-22.29363283629672,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8393234672304438,1.062837679116749,False,False,False,False,-0.31713444809767144,-0.32468389742679166,False,False,False,False,-2813.0,-776.772595622923,False,False,False,False,613.8501981761043,False,False,False,False
2025-03-11 16:00:00+00:00,8.655,8.79,8.565,8.64,102.0,,,,,,,,,,,,,,,,,,,,,,,10.036739950779328,11.278863710251994,12.756086428353349,,,,,,,,,,,,,,,,,,,,,,8.587283126055581,9.759686059359165,12.810985099508969,,,,,10.871607395718064,"rgba(239, 83, 80, 1.0)",1.601907851833496,10.775471424849494,-1.3330800660008604,24.952075393153162,-22.29363283629672,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8490031850890646,1.0633478825056035,False,False,False,False,-0.31588555322720085,-0.32028472532699626,False,False,False,False,-2915.0,-809.9234080938853,False,False,False,False,605.9145361888778,False,False,False,False
2025-03-11 17:00:00+00:00,8.64,8.705,8.46,8.685,93.0,,,,,,,,,,,,,,,,,,,,,,,10.032419523684899,11.273735829777833,12.751126165013098,,,,,,,,,,,,,,,,,,,,,,8.587899285982713,9.75565034168565,12.806149820673012,,,,,10.8678301611362,"rgba(239, 83, 80, 1.0)",1.586717459819907,10.77160856159989,-1.3150473316381865,26.5783324323099,-22.29363283629672,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8409706679231947,1.0657321239250797,False,False,False,False,-0.3254014202473641,-0.32284307278718016,False,False,False,False,-2822.0,-841.1183940149103,False,False,False,False,597.9623728371123,False,False,False,False
2025-03-11 18:00:00+00:00,8.685,9.105,8.675,8.995,140.0,,,,,,,,,,,,,,,,,,,,,,,10.02737071772828,11.266945052524335,12.744236677384778,,,,,,,,,,,,,,,,,,,,,,8.598214936247723,9.751258685800606,12.799426054711343,,,,,10.864575354066178,"rgba(239, 83, 80, 1.0)",1.5678348328389393,10.768066695350727,-1.1309014560801456,31.816541145539926,-24.12832142721661,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8488508442776735,1.0551125703564728,False,False,False,False,-0.2947961724867632,-0.3088196226369717,False,False,False,False,-2682.0,-869.6591941077024,False,False,False,False,590.8621810101803,False,False,False,False
2025-03-11 19:00:00+00:00,8.995,9.03,8.74,8.79,100.0,,,,,,,,,,,,,,,,,,,,,,,10.023559897862027,11.261970789882254,12.739238728323699,,,,,,,,,,,,,,,,,,,,,,8.603672014260251,9.74788048658139,12.794549036813656,,,,,10.861811825620547,"rgba(239, 83, 80, 1.0)",1.554668012995274,10.765134359004756,-1.2704541049888838,33.66339224913,-22.325092639371654,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8514700714536722,1.0561087032915544,False,False,False,False,-0.29528940961954037,-0.30205451612825607,False,False,False,False,-2782.0,-899.3078887726992,False,False,False,False,583.2519146379294,False,False,False,False
2025-03-12 14:00:00+00:00,9.555,9.76,9.375,9.445,7594.0,,,,,,,,,,,,,,,,,,,,,,,9.925299203166501,11.027137595932237,12.453715201379458,,,,,,,,,,,,,,,,,,,,,,9.174967261662184,9.698723298414,12.514157891367061,,,,,10.799000075320242,"rgba(239, 83, 80, 0.5)",1.5274093859972435,10.694063554708979,-0.8177660594205834,41.06553909415972,-15.45153936538172,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.859003919760203,1.037698870186765,False,False,False,False,-0.22913329234763097,-0.2655939042379435,False,False,False,False,4812.0,-810.7604796444404,False,False,False,False,691.9456834032328,False,False,False,False
2025-03-12 15:00:00+00:00,9.45,9.605,9.295,9.565,3023.0,,,,,,,,,,,,,,,,,,,,,,,9.893411506739087,10.948478753445274,12.352385333890979,,,,,,,,,,,,,,,,,,,,,,9.236915053622809,9.681624907026555,12.414221612822164,,,,,10.754506194591144,"rgba(239, 83, 80, 0.5)",1.4971227570074521,10.650331588943676,-0.724944954489309,46.8448565655129,-10.327770388247657,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.86122307958079,1.0368536220200393,False,False,False,False,-0.24036833029547797,-0.25298111726671074,False,False,False,False,7835.0,-676.717681510418,False,False,False,False,728.0860604047331,False,False,False,False
2025-03-12 16:00:00+00:00,9.57,9.815,9.5,9.61,1515.0,,,,,,,,,,,,,,,,,,,,,,9.641666666666666,9.884529498525074,10.915837537507832,12.30674577508094,,,,,,,,,,,,,,,,,,,,,,9.27339977390373,9.680061135220777,12.369077157043977,,,,,10.581616791992715,"rgba(239, 83, 80, 0.5)",1.4617031347213085,10.510495481278975,-0.6160590751217521,51.025632436302814,-6.697718062686548,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8727820943987011,1.026324944914763,False,False,False,False,-0.22056616109560356,-0.23677363918115715,False,False,False,False,9350.0,-521.2646942001788,False,False,False,False,740.2862765224892,False,False,False,False
2025-03-12 17:00:00+00:00,9.605,9.775,9.51,9.525,1660.0,,,,,,,,,,,,,,,,,,,,,,9.62162467191601,9.874063452914799,10.880873372489864,12.257776256156202,,,,,,,,,,,,,,,,,,,,,,9.303057526037435,9.676906271673438,12.320598373176775,,,,,10.562128560623504,"rgba(239, 83, 80, 0.5)",1.438157721055197,10.491660781309779,-0.6721521340514208,52.865622077536216,-5.085256434563348,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8780176415970289,1.0215877437325904,False,False,False,False,-0.2219917732164646,-0.22938270619881088,False,False,False,False,7690.0,-393.9582648327342,False,False,False,False,754.5454040182644,False,False,False,False
2025-03-12 18:00:00+00:00,9.525,9.715,9.52,9.685,1234.0,,,,,,,,,,,,,,,,,,,,,,9.626767596582749,9.867761705284286,10.856777606428738,12.222995086638814,,,,,,,,,,,,,,,,,,,,,,9.324162394463903,9.675811661779553,12.286119247152675,,,,,10.551485042618674,"rgba(239, 83, 80, 0.5)",1.4030364850489194,10.481216794115596,-0.5674954305182123,55.42493684898456,-2.6094559281663905,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8818952502612937,1.0174195796074788,False,False,False,False,-0.224369770822517,-0.22687623851066394,False,False,False,False,8924.0,-249.49379561052123,False,False,False,False,761.9788086071285,False,False,False,False
2025-03-12 19:00:00+00:00,9.675,9.685,9.525,9.63,6950.0,,,,,,,,,,,,,,,,,,,,,,9.61854784752179,9.834261455491564,10.73419345229652,12.041307458310794,,,,,,,,,,,,,,,,,,,,,,9.399571873475667,9.666868907378424,12.105574751185756,,,,,10.485760820808645,"rgba(239, 83, 80, 0.5)",1.3591671635153741,10.41785742353187,-0.5796619022888556,56.437778759332936,-1.429971627399695,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8854348585399928,1.0156013505646757,False,False,False,False,-0.2255597046135243,-0.2262179715620941,False,False,False,False,1974.0,-215.0210235855519,False,False,False,False,857.9171216519792,False,False,False,False
2025-03-13 14:00:00+00:00,9.045,9.325,8.95,9.095,7422.0,,,,,,,,,,,,,,,,,,,,,,9.422845695117406,9.746620547232279,10.58075654517454,11.839371720995572,,,,,,,,,,,,,,,,,,,,,,9.339399818037743,9.594802720116236,11.904920270147764,,,,,10.346959616688792,"rgba(239, 83, 80, 0.5)",1.3184419551839361,10.284391112600712,-0.9021186772191114,51.788088905162965,-1.429971627399695,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.8749711649365628,1.017301038062284,False,False,False,False,-0.27054921103040436,-0.24838359129624923,False,False,False,False,-5448.0,-296.1524805842255,False,False,False,False,959.6858484480725,False,False,False,False
2025-03-13 15:00:00+00:00,9.1,9.155,8.92,8.965,5023.0,,,,,,,,,,,,,,,,,,,,,,9.33643246233126,9.690153306044857,10.4858339261099,11.712934877810536,,,,,,,,,,,,,,,,,,,,,,9.297507247118205,9.546922837330538,11.778985445044638,,,,,10.26411001454142,"rgba(239, 83, 80, 0.5)",1.2785204427472308,10.204236726691597,-0.9692740806152289,47.70392477777625,5.735154105906204,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8794916233391102,1.016637781629116,False,False,False,False,-0.28030711772099426,-0.26434535450862173,False,False,False,False,-10471.0,-453.9020545286561,False,False,False,False,1022.6829670767846,False,False,False,False
2025-03-13 16:00:00+00:00,8.965,9.165,8.955,9.105,5006.0,,,,,,,,,,,,,,,,,,,,,,9.29100618998033,9.646308250872071,10.405530174684571,11.600333924526263,,,,,,,,,,,,,,,,,,,,,,9.27225054041389,9.511132001151394,11.666501951431648,,,,,10.19900900472288,"rgba(239, 83, 80, 0.5)",1.2389933504755288,10.141209727901447,-0.8363319524707272,46.54649469008078,4.448935358698179,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8749270115613685,1.030012845965199,False,False,False,False,-0.2781071098691778,-0.27122623218889974,False,False,False,False,-5465.0,-531.5934955437157,False,False,False,False,1084.4398203004005,False,False,False,False
2025-03-13 17:00:00+00:00,9.09,9.205,8.995,9.145,1500.0,,,,,,,,,,,,,,,,,,,,,,9.282295886946002,9.635198438697985,10.383888845412843,11.568947369159574,,,,,,,,,,,,,,,,,,,,,,9.267078052132216,9.502329980594606,11.635089571757263,,,,,10.182118306385783,"rgba(239, 83, 80, 0.5)",1.2334488489852824,10.124871820486948,-0.7944162591687989,46.227641150956686,3.7634448046537727,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8706212050443717,1.0288416627744044,False,False,False,False,-0.2742024414431361,-0.2727143368160179,False,False,False,False,-3965.0,-584.8246041399372,False,False,False,False,1090.8826137841152,False,False,False,False
2025-03-13 18:00:00+00:00,9.135,9.335,9.135,9.295,2000.0,,,,,,,,,,,,,,,,,,,,,,9.280606262251109,9.62488587509324,10.359199918351576,11.530629686667714,,,,,,,,,,,,,,,,,,,,,,9.266570592272034,9.495213287870287,11.596651122290499,,,,,10.16482239211378,"rgba(239, 83, 80, 0.5)",1.222022938844897,10.108210388045487,-0.6654624575330514,47.705012841564525,3.7634448046537727,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.871341606181222,1.0305549051744323,False,False,False,False,-0.26108345268676286,-0.2668988947513904,False,False,False,False,-1965.0,-606.2226722928064,False,False,False,False,1104.9774569812607,False,False,False,False
2025-03-13 19:00:00+00:00,9.285,9.365,9.145,9.275,3557.0,,,,,,,,,,,,,,,,,,,,,,9.278727985799389,9.608170422984697,10.318108558055982,11.46571822671192,,,,,,,,,,,,,,,,,,,,,,9.266229630498382,9.483843456877988,11.531456455985012,,,,,10.136036390987625,"rgba(239, 83, 80, 0.5)",1.2117836418249968,10.08053076855181,-0.6647480133818665,48.457161809998965,3.7634448046537727,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.8678207977541234,1.0307638320271377,False,False,False,False,-0.25914745251149124,-0.2630231736314408,False,False,False,False,-5522.0,-682.4362742727628,False,False,False,False,1142.9933103613962,False,False,False,False
