date,Close,High,Low,Open,Volume,aVWAP_peak_180,aVWAP_peak_175,aVWAP_peak_157,aVWAP_peak_142,aVWAP_peak_133,aVWAP_peak_124,aVWAP_peak_114,aVWAP_peak_109,aVWAP_peak_102,aVWAP_peak_80,aVWAP_peak_57,aVWAP_peak_46,aVWAP_peak_32,aVWAP_peak_26,aVWAP_valley_182,aVWAP_valley_171,aVWAP_valley_159,aVWAP_valley_148,aVWAP_valley_141,aVWAP_valley_136,aVWAP_valley_130,aVWAP_valley_113,aVWAP_valley_107,aVWAP_valley_96,aVWAP_valley_95,aVWAP_valley_84,aVWAP_valley_70,aVWAP_valley_64,aVWAP_valley_52,aVWAP_valley_45,aVWAP_valley_30,aVWAP_valley_24,aVWAP_valley_11,aVWAP_valley_4,aVWAP_OB_bull_182,aVWAP_OB_bull_141,aVWAP_OB_bull_112,aVWAP_OB_bull_70,aVWAP_OB_bear_1,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-09-01 00:00:00+00:00,2.8,2.84,2.415,2.45,16177050,,,,,,,,,,2.5245881235700707,1.7945431840751174,1.7136436668145711,1.8000308804516012,1.8879137745611567,,,,,,,,,,,,2.501598642778333,1.9969477013352201,1.8564915742839359,1.7454690934659527,1.7056738170605532,1.8262818317490208,1.9287502250137114,2.505797489942724,2.9169858579111256,,,,1.9969477013352201,3.1189515757275172,1.9465268515584377,"rgba(38, 166, 154, 0.5)",1.3574529407999696,2.21990651049189,0.4273396683396266,60.01726309926707,6.7427851238686145,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.1052997464627463,0.8701643902837982,False,False,False,False,0.34282820670798286,0.2931773500750042,False,False,False,False,-387785125,-391202227.187234,False,True,False,False,19024404.50446357,False,False,False,False
2023-09-08 00:00:00+00:00,2.54,2.92,2.45,2.75,10244409,,,,,,,,,,2.5312004425171115,1.8093904178195925,1.7262515605194586,1.808128273541714,1.8944176574676328,,,,,,,,,,,,2.517167380092545,2.0146766942027097,1.8744357691620455,1.759280186199788,1.717968540366693,1.833840028678039,1.9346329883513502,2.5066859998780586,2.9152206958927236,,,,2.0146766942027097,3.1159900111113688,1.9592339293099699,#000000,1.2285915469305448,2.2343700714936032,0.2487644728388114,59.34456182768402,6.7427851238686145,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.1073444017338678,0.8742537008260407,False,False,False,False,0.3428282084118189,0.3180027792434115,False,False,False,False,-398029534,-391707953.61780924,False,False,False,False,18374034.467095897,False,False,False,False
2023-09-15 00:00:00+00:00,2.35,2.59,2.34,2.55,10687255,,,,,,,,,,2.5251396728965947,1.8205388361340105,1.7360921212265772,1.8143111657059612,1.8991974667579938,,,,,,,,,,,,2.5074529418347358,2.0262533368826117,1.8873757683665722,1.7698982557324823,1.7275995222931213,1.8395525610665246,1.9388618620495492,2.506123225993283,2.9120322432045214,,,,2.0262533368826117,3.111602214292128,1.9654214182139196,#000000,1.0984865181833732,2.2365554299951285,0.10327352054577882,57.91961351306824,6.7427851238686145,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,1.1087001107510561,0.8759177981049263,False,False,False,False,0.24457636016249656,0.28128956970295405,False,False,False,False,-408716789,-392967867.34982336,False,False,False,False,17804643.395459164,False,False,False,False
2023-09-22 00:00:00+00:00,2.14,2.38,2.14,2.34,8928708,,,,,,,,,,2.5110419435484532,1.8264766508724306,1.741706238820202,1.8176710839182217,1.9015864313993156,,,,,,,,,,,,2.483796112884207,2.030697347928162,1.8937623731995843,1.775802532227166,1.7331272570217084,1.8425908969649047,1.9408661716414966,2.504451865078234,2.908279450038026,,,,2.030697347928162,3.1068857813590616,1.965667243738504,#000000,0.97904439527936,2.229824444390102,-0.09174705950333464,55.914506080082546,10.330583936375632,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,1.0984611636688457,0.8731170571277763,False,False,False,False,0.15705507478051145,0.21917232224173275,False,False,False,False,-417645497,-394795839.91650313,False,False,False,False,17147166.699499223,False,False,False,False
2023-09-29 00:00:00+00:00,2.11,2.25,1.87,2.12,14204392,,,,,,,,,,2.481301477899704,1.8322563553539468,1.747776449938287,1.8210391245646431,1.9036363105732257,,,,,,,,,,,,2.436663407382474,2.0323157180086113,1.8991837155247058,1.781952752360106,1.739154956643559,1.8455275230267867,1.9423891106044306,2.5005131034871426,2.9011664489741196,,,,2.0323157180086113,3.0982883904692318,1.9617171480702822,#000000,0.8564652267807984,2.2123660797038736,-0.1195215830170219,54.342141178091296,8.798662917365256,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,1.0655307994757537,0.8947535644783352,False,False,False,False,0.07392315541332223,0.14654773882752747,False,False,False,False,-431849889,-397540584.29305845,False,False,False,False,16929183.38842521,False,False,False,False
2023-10-06 00:00:00+00:00,1.69,2.11,1.53,2.07,15828006,,,,,,,,,,2.431353295018465,1.830861287291499,1.748348299843535,1.820405322058713,1.9020011319113594,,,,,,,,,,,,2.3612513414847713,2.0226653021487615,1.8952665602464724,1.7818350252625093,1.739874300132985,1.8445781455293304,1.9403437374752368,2.4931620280283124,2.8905501040425006,,,,2.0226653021487615,3.0861117379801275,1.9476438879017042,#000000,0.760622208553066,2.1776341247246176,-0.6410989834917463,51.400029049397226,5.978779241440222,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,1.0325932742819894,0.9156409371524981,False,False,False,False,-0.024601254130879487,0.06097324234832399,False,False,False,False,-447677895,-401254459.16023934,False,False,False,False,16847614.692986306,False,False,False,False
2023-10-13 00:00:00+00:00,1.59,1.78,1.55,1.61,8544405,,,,,,,,,,2.4021875504301176,1.8283101692882304,1.7472028053044613,1.8190249074613667,1.9001922290300002,,,,,,,,,,,,2.319348153424983,2.015023152417897,1.8909355219566943,1.7801500592585229,1.7388509927458569,1.8430668093506413,1.9383558973045298,2.4885102695043164,2.884209004014486,,,,2.015023152417897,3.0789548613127162,1.938410012163877,"rgba(239, 83, 80, 0.5)",0.6687225821608623,2.156873594557423,-0.8476962041952704,48.90574786509833,3.642942246808282,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,1.033170010519632,0.9383890747462494,False,False,False,False,-0.08836594788835841,-0.013696352770017212,False,False,False,False,-456222300,-405326151.07429564,False,False,False,False,16232562.123135468,False,False,False,False
2023-10-20 00:00:00+00:00,1.48,1.85,1.45,1.6,9223951,,,,,,,,,,2.3712373251129355,1.8249678257153004,1.7454664845951429,1.8171759026483656,1.8979220450809555,,,,,,,,,,,,2.276500914326294,2.006123742372411,1.885582651111863,1.7777845516868678,1.7372590555168181,1.8410909139316054,1.9359082233278648,2.483272083409847,2.877181319237866,,,,2.006123742372411,3.0710598833893106,1.9283189367017601,"rgba(239, 83, 80, 0.5)",0.6365572378954751,2.134861158230876,-1.0287545553576853,46.69156751065458,1.59714005099773,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,1.022198174200172,0.9371051730995126,False,False,False,False,-0.09456662242364038,-0.054131487596828794,False,False,False,False,-465446251,-409779491.809533,False,False,False,False,15713405.74364395,False,False,False,False
2023-10-27 00:00:00+00:00,1.315,1.515,1.26,1.45,8420545,,,,,,,,,,2.337218105262055,1.8190502421992294,1.74157007673073,1.8138067932044912,1.8943357826293086,,,,,,,,,,,1.363333333333333,2.229817643797381,1.9939738293016473,1.877145836118515,1.7730485279514285,1.7335615994231386,1.8376648740811357,1.9322238976176076,2.477321278070498,2.869694794438593,,,,1.9939738293016473,3.0628150393715483,1.8682525987321952,"rgba(239, 83, 80, 0.5)",0.620459594259052,1.981085727923604,-1.0735360273041445,44.47567418174396,-0.4453066547274105,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,1.0112289107020878,0.9836245052261221,False,False,True,False,-0.20470668772341918,-0.129419087660124,False,False,False,False,-473866796,-414526699.5273454,False,False,True,False,15173193.836707363,False,False,True,False
2023-11-03 00:00:00+00:00,1.51,1.59,1.26,1.26,7246890,,,,,,,,,,2.3122677542515415,1.815059646637394,1.7390627203113775,1.8115184095082337,1.891804302066451,,,,,,,,,,1.4533333333333334,1.404962361952249,2.1970944468951368,1.9853198495347901,1.8713343203585933,1.7699349123531116,1.7311969819916666,1.835307490400196,1.929586503301301,2.472659985952235,2.863692198623761,,,,1.9853198495347901,3.0561552445071123,1.8279566327619192,#000000,0.6005074280732674,1.8419144741080653,-0.5527233446104328,44.008441343755905,-0.8335523004417524,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,1.0156441237910314,0.9512271434750199,False,False,True,False,-0.2506203755359465,-0.19001973159803526,False,False,False,False,-466619906,-418385455.5623569,False,False,False,False,14586060.219173484,False,False,False,False
2023-11-10 00:00:00+00:00,2.08,2.33,1.51,1.56,31247644,,,,,,,,,,2.2754904838238343,1.822171775904358,1.747532232446252,1.8158297429910923,1.8937735163618896,,,,,,,,,,1.875439362204861,1.7835240984389402,2.1626863348804437,1.9845459578331472,1.877028477517838,1.7781318284160743,1.73969766273702,1.8388639132079736,1.9306012518584372,2.4630478465497383,2.847713879334846,,,,1.9845459578331472,3.0371743297510756,1.9046248214202766,#000000,0.5878012932618978,2.0242850698370196,0.09478531401964166,46.39943444742758,-0.8335523004417524,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,1.0280536877449218,0.9088255148290041,False,False,False,False,-0.04472369379412945,-0.11737171269608235,False,False,False,False,-435372262,-419643737.5207008,False,False,False,False,15820251.610345818,False,False,False,False
2023-11-17 00:00:00+00:00,2.24,2.38,1.85,2.06,17119132,,,,,,,,,,2.26882314329547,1.8302085697839023,1.7554783201203332,1.8207332935451648,1.8972068442160885,,,,,,,,,,1.9620074252972284,1.8832813497668195,2.162218614724706,1.9904261112443122,1.8853271938504903,1.7863087347630637,1.7475660958975952,1.8432876306720531,1.9334380354902985,2.459850382673011,2.8409858299226567,,,,1.9904261112443122,3.0287989037500855,1.927164555874392,#000000,0.5810255146279274,2.069082633271056,0.29416499349154235,48.75741215199956,-0.8335523004417524,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0566118257749288,0.9211789194979838,False,False,False,False,0.04007922150621364,-0.038646245594934354,False,False,False,False,-418253130,-419540729.55620444,False,False,False,False,15916464.972542424,False,False,False,False
2023-11-24 00:00:00+00:00,2.22,2.36,2.13,2.27,7176411,,,,,,,,,,2.2680841406986625,1.8342616231251538,1.7593643525656097,1.823226751136319,1.8990551711601689,,,,,,,,,,1.9933988122040371,1.918894551901728,2.1645670157184886,1.9939027946855472,1.8896443465516406,1.7903503179846891,1.7514048138388334,1.8455697569551823,1.9350247883353273,2.4588782270911893,2.8385293994963026,,,,1.9939027946855472,3.0256528313256794,1.9363872769274386,#000000,0.5761943960001531,2.086236130130729,0.23215059153271567,50.34239512976704,-5.160444744608213,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0590190683666472,0.9218865271617904,False,False,False,False,0.10658674621661479,0.03397025031084022,False,False,False,False,-425429541,-419976937.8113004,False,False,False,False,15269053.56716891,False,False,False,False
2023-12-01 00:00:00+00:00,2.38,2.44,2.1,2.2,12508996,,,,,,,,,,2.2695701640199104,1.842332346739575,1.766961715505346,1.8282261902381498,1.9028873837877178,,,,,,,,,,2.04544017449812,1.9768336580322188,2.171972975063891,2.0014151909770397,1.8983889731206707,1.7983024545482797,1.7588985761292881,1.8501857614915906,1.938383985743922,2.4577312596098726,2.834787547622108,,,,2.0014151909770397,3.0207096048647295,1.9530116228634338,"rgba(38, 166, 154, 0.5)",0.5408118521810137,2.115954242903535,0.4882395902227507,52.14930084742787,-3.4451234953984056,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0646462556888703,0.9129516618397462,False,False,False,False,0.11946682984827903,0.07671854007955962,False,False,False,False,-412920545,-419454242.0475004,False,False,False,False,15064604.858489731,False,False,False,False
2023-12-08 00:00:00+00:00,2.365,2.5,2.215,2.37,10516144,,,,,,,,,,2.2724063940053387,1.8496621081013507,1.7738026200925925,1.8328095126983586,1.9064719892305102,,,,,,,,,,2.0839876085923863,2.0195927161919696,2.1798655577849693,2.0085126946122265,1.9063855283305366,1.805482338204034,1.7656420583301367,1.8544405727454876,1.9415635997995986,2.457116042346805,2.831995908120031,,,,2.0085126946122265,3.016912682729672,1.9665339624245544,"rgba(38, 166, 154, 0.5)",0.5392579736658155,2.138963069143666,0.4191628902949001,53.356329456338955,-2.286810741838295,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0614293431852637,0.9337782967080843,False,False,False,False,0.16488863722560912,0.12080358865258436,False,False,False,False,-423436689,-419749238.11805594,False,False,False,False,14727681.831934936,False,False,False,False
2023-12-15 00:00:00+00:00,2.36,2.545,2.18,2.37,16135281,,,,,,,,,2.3616666666666664,2.276504619066312,1.860548867970196,1.7840263255007933,1.8397120101370452,1.911883781115383,,,,,,,,,,2.1279347174122356,2.069600935410205,2.1908659594060564,2.0189215975937524,1.9181733578436977,1.8161807287788656,1.7757278213260972,1.8608536133156912,1.9463690792755486,2.4562029524002797,2.8277907573363814,,,,2.0189215975937524,3.011185607346582,2.042442377564878,"rgba(38, 166, 154, 0.5)",0.5273654817594251,2.187517069723791,0.32706526354505067,54.188837993399886,-1.4489540265544534,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0466659753188838,0.9295689446576099,False,False,False,False,0.16750289019572379,0.1441532394241541,False,False,False,False,-439571970,-421217588.6278296,False,False,False,False,14831948.436976792,False,False,False,False
2023-12-22 00:00:00+00:00,2.19,2.44,2.185,2.35,11466604,,,,,,,,,2.3242781201960176,2.2763517521870624,1.8666686505505548,1.7899795835639227,1.8436816826829263,1.9148980971247955,,,,,,,,,,2.1424661885500598,2.0886181093243423,2.194197162205232,2.0241069598976105,1.924560041016779,1.8223231062897534,1.781620863147763,1.8645119206076077,1.9489921129974035,2.4549568949611054,2.824279530688536,,,,2.0241069598976105,3.0066205432814574,2.0453549673781337,#000000,0.5241599284861729,2.187389895068913,0.004979596472827295,53.77297056503978,-1.4489540265544534,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0634901439109927,0.9205293436760361,False,False,False,False,0.14145621014203735,0.14280472478309572,False,False,False,False,-451038574,-423426550.5072496,False,False,False,False,14582663.663867401,False,False,False,False
2023-12-29 00:00:00+00:00,2.01,2.23,1.98,2.19,8821952,,,,,,,,,2.2634986129641783,2.2715335414526603,1.869008674873038,1.792616241643191,1.8452940208058364,1.915912801495204,,,,,,,,,,2.1374768933094,2.087586102788616,2.1904813751272414,2.024871891531603,1.926599682212439,1.824900615334608,1.7842635395420465,1.8659328600426617,1.9497587364658804,2.4529846038339733,2.820649407567516,,,,2.024871891531603,3.0022090556782604,2.038857363123698,#000000,0.5192230248646036,2.169760746047359,-0.30769195200659627,52.47309957626769,-1.4489540265544534,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0455307059080643,0.9931703941137903,False,False,False,False,0.034985336864154504,0.08889503082362511,False,False,False,False,-459860526,-426125363.5067126,False,False,False,False,14155944.281358704,False,False,False,False
2024-01-05 00:00:00+00:00,1.98,2.06,1.8,1.98,10823765,,,,,,,,,2.1909168440266376,2.26234166454224,1.8700727252456149,1.7943551284730308,1.8461597778723702,1.9161525753694302,,,,,,,,,,2.121955765256509,2.0768054794178252,2.181619043864393,2.023408797305694,1.9269316379863721,1.8264156108376846,1.7860487793556654,1.8666012946513502,1.9497355220865253,2.4497943319025706,2.8154963989216495,,,,2.023408797305694,2.996122834689246,2.0274822696956,#000000,0.5160353277242351,2.142824283141341,-0.3155293337365325,51.3794273037297,-1.4489540265544534,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9778834457591506,1.0193519849607433,False,False,False,False,-0.0540989794841666,0.017398025669729256,False,False,False,False,-470684291,-429426024.80251163,False,False,False,False,13909116.186443243,False,False,False,False
2024-01-12 00:00:00+00:00,1.75,2.05,1.715,1.99,12347953,,,,,,,,,2.1178629959902207,2.2490832123515245,1.869584235772925,1.7949142493230241,1.846084260730391,1.9154665186312019,,,,,,,,,,2.09787119152814,2.0576634548347528,2.1679507338315434,2.0195412964436326,1.925290592686493,1.8265824023739312,1.7866963389539305,1.8663367909411992,1.9487894717220007,2.4454303883037243,2.8089676454825794,,,,2.0195412964436326,2.988556755905928,2.012634436513619,"rgba(239, 83, 80, 0.5)",0.49799892362125353,2.110337094046164,-0.7235700258665894,49.37522980180162,-1.4489540265544534,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9495512463244479,1.077835219956566,False,False,False,False,-0.07836815317364813,-0.03048506375195944,False,False,False,False,-483032244,-433396855.8541774,False,False,False,False,13793474.468928928,False,False,False,False
2024-01-19 00:00:00+00:00,1.84,1.86,1.61,1.7,8825376,,,,,,,,,2.072993367775133,2.2386102752878005,1.8685007224094534,1.794689899484575,1.845563150809266,1.9145556695659718,,,,,,,,,1.7700000000000002,2.0791104367872744,2.042055501030013,2.1569393908981622,2.015869117763911,1.923261663255649,1.8260220285757875,1.7865498387084002,1.8656968012906754,1.947710841198569,2.442002556196258,2.804029833571715,,,,2.015869117763911,2.982891734723052,1.9993362503783185,#000000,0.4804285530592387,1.9910398263981053,-0.3143856155849284,48.50922397303431,3.82988413610731,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9174058684269981,1.0891462588041139,False,False,False,False,-0.1544536107735877,-0.09246933726277358,False,False,False,False,-474206868,-436419819.71683097,False,False,False,False,13425467.174934193,False,False,False,False
2024-01-26 00:00:00+00:00,2.02,2.0798,1.835,1.86,7712579,,,,,,,,,2.0633972363776913,2.233729909546527,1.8695345967129786,1.7961232677980095,1.8463527226112746,1.9149024017704903,,,,,,,,,1.8671264657409778,2.0743078949079976,2.0391677947049827,2.1527208830911273,2.0153916825649096,1.9238826177015456,1.827328386676234,1.7880087411965366,1.86634656474447,1.9478710946874378,2.4399549135152,2.8006143327671986,,,,2.0153916825649096,2.978826689967484,2.0066587468024975,#000000,0.47140887170727225,2.0109998479329123,0.019092029461584836,48.97665245437362,3.82988413610731,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9383963624709558,1.0651189808508934,False,False,False,False,-0.04013022136108998,-0.06629977931193178,False,False,False,False,-466494289,-438647558.1822509,False,False,False,False,13002290.273087215,False,False,False,False
2024-02-02 00:00:00+00:00,1.83,2.13,1.78,2.01,11617042,,,,,,,,1.9133333333333336,2.043530709904442,2.2249316555774543,1.870147284925023,1.797485725679745,1.8469476711827386,1.9148896440809478,,,,,,,,,1.8861918956363828,2.063533603101965,2.0311351894465353,2.1444999402177527,2.0134764768325906,1.923706235898675,1.8284257804570938,1.789428938471898,1.8667515555163143,1.9476003959162906,2.436475555075207,2.795120711738297,,,,2.0134764768325906,2.9723720932927846,2.011448632487415,#000000,0.4677706568259562,1.9766473854940307,-0.3135027461728834,48.24781262345624,3.338672420110157,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.941266177561619,1.0710988376885664,False,False,False,False,-0.041353058186796174,-0.053826418749363975,False,False,False,False,-478111331,-441570800.6131953,False,False,False,False,12899679.289895568,False,False,False,False
2024-02-09 00:00:00+00:00,1.88,1.92,1.77,1.81,7575437,,,,,,,,1.8909665112394638,2.0286808583375935,2.218453175512978,1.8700254263181657,1.7979309435909057,1.8470036412176274,1.9145825721464294,,,,,,,,,1.8799320636967354,2.0548823001822494,2.024162921592764,2.1381953785752805,2.0115807751445414,1.9229831919888507,1.828658820689414,1.7899221577560183,1.8666951893314445,1.9471379986947632,2.4339882420786907,2.791346965134288,,,,2.0115807751445414,2.967982059887738,2.0039862602588623,#000000,0.4665806033896593,1.9636154333640103,-0.17920897859137966,48.04078315681759,2.9690833099016416,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9587964097195928,1.104122586249137,False,False,False,False,-0.09759190675849456,-0.07570916275392928,False,False,False,False,-470535894,-443716363.08629197,False,False,False,False,12505290.972125527,False,False,False,False
2024-02-16 00:00:00+00:00,1.82,1.97,1.72,1.88,13326757,,,,,,,,1.8687138102916483,2.0051294381742237,2.206992416174914,1.8695032452934255,1.7984368955104097,1.8468999679597176,1.9138663005280256,,,,,,,,,1.868178691337355,2.039928131502737,2.0118472066592687,2.1270077217257923,2.0079382803040784,1.9213759500610008,1.8287734051861588,1.7905176908122935,1.8664028084762951,1.9461585338256782,2.429514145693163,2.784640819066758,,,,2.0079382803040784,2.960204866283919,1.9926614891524443,#000000,0.4599637862752717,1.945487517826491,-0.27282042971833265,47.54445671768654,2.298435305910452,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9276078026442793,1.0628521403398503,False,False,False,False,-0.09759190675849456,-0.08665053475621193,False,False,False,False,-483862651,-446690162.1910111,False,False,False,False,12566140.307523636,False,False,False,False
2024-02-23 00:00:00+00:00,1.67,1.83,1.6,1.79,9234260,,,,,,,,1.8314008343955999,1.9812282071449558,2.1966616842574362,1.8676844591955362,1.7975539778920386,1.8458861384048209,1.9125126268629262,,,,,,,,,1.8415366068528072,2.0245184580029516,1.9982716804971483,2.116304868398358,2.0035580844720493,1.9185560882094554,1.827509166209015,1.7897256103298007,1.865287659180995,1.94465548926317,2.4257474522726516,2.7793870633378077,,,1.7,2.0035580844720493,2.954230467884051,1.97797209714263,"rgba(239, 83, 80, 0.5)",0.4577620649508948,1.9196710265990786,-0.5454165945923489,46.33903651134929,0.9511906535702295,False,False,False,False,False,0.0,1.0,1.83,1.6,0.0,0,0.9322308025239754,1.065491241258343,False,False,False,False,-0.16488868948822352,-0.1257696121222177,False,False,False,False,-493096911,-450127699.13982505,False,False,False,False,12319334.35881818,False,False,False,False
2024-03-01 00:00:00+00:00,2.76,2.88,1.52,1.64,51513363,,,,,,,,2.1380865176700476,2.1045189571167144,2.2160551640335053,1.8969951628462927,1.8256260445821961,1.8659343475481998,1.928683696857022,,,,,,,,2.3866666666666667,2.097276602490913,2.097615373536526,2.0741623857431994,2.1494705699424057,2.031722917728578,1.9496124457511539,1.8565425948348115,1.8175090616651381,1.8840766738021546,1.9592154862778768,2.4246533063698354,2.7690545526684724,,,2.2822863103631232,2.031722917728578,2.939607041763136,2.124518760067971,"rgba(38, 166, 154, 1.0)",0.4721686406626602,2.1816371859860855,1.2249072983801232,50.88106936322946,0.9511906535702295,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9071557501192969,0.9958505363181808,True,False,False,False,0.08348820525583632,-0.021140703433190695,False,False,False,False,-441583548,-449494799.0553935,False,False,False,False,15222595.739646463,False,False,False,False
2024-03-08 00:00:00+00:00,3.66,4.1,2.74,2.76,56142712,,,,,,,3.5,2.649844338106916,2.451885366871736,2.3445845431598,1.9899432645730495,1.9082895036449874,1.929393660931894,1.9849964094901937,,,,,,,,2.967270712405222,2.571840445774809,2.3504869902639736,2.3244928634727304,2.3087372437884808,2.1406393674066764,2.0541559377666125,1.9445642885362626,1.8987344130458326,1.945144705792714,2.0126135298197165,2.456493848310446,2.7894297995308333,,,2.867157155123219,2.1406393674066764,2.95491345358923,2.5609781871250346,"rgba(0, 255, 0, 1.0)",0.5196752450909697,2.922238874071737,1.419658013148418,56.58446465545471,1.6139204412854653,True,False,True,False,True,3.147128577456904,0.0,0.0,0.0,0.0,0,1.0275408839674067,0.8879370928222758,False,False,False,False,0.3428282179746772,0.16084375727074327,False,False,False,False,-385440836,-444750061.0512903,False,False,False,False,18253715.462635614,False,False,False,False
2024-03-15 00:00:00+00:00,3.16,3.68,3.05,3.64,15470101,,,,,,,3.456075078305703,2.710533485716784,2.5061100027289513,2.370141722599867,2.010492945601055,1.9269232465364539,1.943869980433943,1.9978226561976822,,,,,,,,3.0086574333037572,2.6336488545279746,2.3952734751682336,2.3693539352050377,2.3398299450094515,2.1637954850277086,2.076821228642528,1.9642285695275756,1.9170865045994632,1.9590736096783885,2.024759677456855,2.4632932601342374,2.79329618738269,,,2.9173576207974015,2.1637954850277086,2.9574663706678255,2.595341941759347,"rgba(38, 166, 154, 1.0)",0.542061364166938,2.9522287129635547,0.3832984617078489,58.24043141442466,3.034464738425129,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.065079103191626,0.9000898274945461,False,False,False,False,0.32291488143506525,0.24187931935290424,False,False,False,False,-400910937,-441502718.52897245,False,False,False,False,18047521.79873668,False,False,False,False
2024-03-22 00:00:00+00:00,3.55,3.74,3.045,3.21,14852793,,,,,,,3.454172635783836,2.7712285810746544,2.5606117346580892,2.397147315774648,2.0318298228758263,1.9462358539323403,1.9589757823913756,2.011282913404431,,,,,,,,3.0556276771546735,2.6950479722045397,2.440904815566787,2.4149873801532533,2.3722450940184205,2.1879700278271623,2.10037056873413,1.9846200767681719,1.9361048825782814,1.9736325563868748,2.037541889475516,2.4708622525649004,2.7980308945923653,,,2.9705930744964957,2.1879700278271623,2.9609380533625034,2.6349943234216067,"rgba(0, 255, 0, 1.0)",0.5738096805993681,2.9940192165544257,0.9689289014169803,60.39889674725239,4.975986905337521,True,False,True,False,True,2.28477262151889,0.0,0.0,0.0,0.0,0,1.0796318456990004,0.8803322539771926,False,False,False,False,0.33283971961808856,0.28735951948549643,False,False,False,False,-386058144,-437395713.0083078,False,False,False,False,17810875.221052483,False,False,False,False
2024-03-29 00:00:00+00:00,3.91,3.99,3.49,3.49,11790540,,,,,,,3.4952712309891196,2.8343566046021467,2.6150612036652023,2.4245145150285343,2.052424759279608,1.9647362793920715,1.9735393588558188,2.0243685228478636,,,,,,,,3.1139656519917325,2.75747524968035,2.486128132988581,2.4600028334529322,2.404655699019033,2.2117101380746664,2.123235469595788,2.004214587442859,1.9543091906387846,1.987702366112189,2.050020741099861,2.478927382324531,2.803757246906208,,,3.0318485641787944,2.2117101380746664,2.9656356771520924,2.68031412594923,"rgba(0, 255, 0, 1.0)",0.6194760064139061,3.050267184315837,1.3878387649928254,62.745712755388084,7.113097267904287,True,False,True,False,True,4.4607076672204435,0.0,0.0,0.0,0.0,0,1.1410560044580662,0.8484954026191138,False,False,False,False,0.34282822293154375,0.31509387120852006,False,False,False,False,-374267604,-432719556.7854702,False,False,False,False,17364924.463937484,False,False,False,False
